Trial_ID,audit_source,audit_type,candidate_id,Original_Trial_ID,outcome_variable,outcome_role,arm,statistic,paper_value,paper_precision,cleaned_value,absolute_diff,tolerance,status,paper_source,notes
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_cognitive_composite_180_crude_full_adj,primary,CRB+rTMS,sd,,,91.18795768006908,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_cognitive_composite_180_crude_full_adj,primary,PLC+SHM,mean,,,-43.39535714285715,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_cognitive_composite_180_crude_full_adj,primary,PLC+SHM,median,,,-40.2,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_cognitive_composite_180_crude_full_adj,primary,PLC+SHM,n_nonmissing,,,28.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_cognitive_composite_180_crude_full_adj,primary,PLC+SHM,q1,,,-75.19999999999999,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_cognitive_composite_180_crude_full_adj,primary,PLC+SHM,q3,,,36.9675,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_cognitive_composite_180_crude_full_adj,primary,PLC+SHM,sd,,,117.02213812342875,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_delta_moca_visit3,primary,CRB+SHM,mean,,,2.1481481481481484,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_delta_moca_visit3,primary,CRB+SHM,median,,,2.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_delta_moca_visit3,primary,CRB+SHM,n_nonmissing,,,27.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_delta_moca_visit3,primary,CRB+SHM,q1,,,1.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_delta_moca_visit3,primary,CRB+SHM,q3,,,3.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_delta_moca_visit3,primary,CRB+SHM,sd,,,3.6448457148280338,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_delta_moca_visit3,primary,CRB+rTMS,mean,,,3.2413793103448274,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
118,generated_from_cleaned_data,descriptive_summary_screen,Cerebrolysin and repetitive transcranial magnetic stimulation in traumatic brain injury,,YP_delta_moca_visit3,primary,CRB+rTMS,median,,,2.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
