district	village	villno	strno	group	hhid	codigo	b01	b02	b03	b04	b05	b06	b07	b08	b09
3	4	304.0	3.0	3.0	30402	111	1			12	3	1	1	6	3
3	4	304.0	3.0	3.0	30403	101	0	3	2						2
3	4	304.0	3.0	3.0	30403	102	1			18	2	2	0	3	2
3	4	304.0	3.0	3.0	30404	101	1			30	1	1		3	3
3	4	304.0	3.0	3.0	30404	102	1			35	2	2	1	2	3
3	4	304.0	3.0	3.0	30404	103	1			8	3	1	1	1	3
3	4	304.0	3.0	3.0	30405	101	1			34	1	1		6	2
3	4	304.0	3.0	3.0	30405	102	1			26	2	2	0	2	2
3	4	304.0	3.0	3.0	30405	103	1			14	3	1	1	5	2
3	4	304.0	3.0	3.0	30406	101	1			33	1	1		2	2
3	4	304.0	3.0	3.0	30406	102	1			30	2	2	0	2	2
3	4	304.0	3.0	3.0	30406	103	1			10	3	2	1	1	2
3	4	304.0	3.0	3.0	30406	104	1			8	3	2	1	0	2
3	4	304.0	3.0	3.0	30407	101	1			31	1	1		4	3
3	4	304.0	3.0	3.0	30407	102	1			30	2	2	0	4	3
3	4	304.0	3.0	3.0	30407	103	1			10	3	2	1	1	3
3	4	304.0	3.0	3.0	30408	101	1			35	1	1		3	3
3	4	304.0	3.0	3.0	30408	102	1			24	1	2	0	2	3
3	4	304.0	3.0	3.0	30408	103	1			10	3	2	1	1	3
3	4	304.0	3.0	3.0	30408	104	1			8	3	1	1	1	3
3	4	304.0	3.0	3.0	30409	101	1			39	1	1		3	2
3	4	304.0	3.0	3.0	30409	102	1			29	2	2	1	3	2
3	4	304.0	3.0	3.0	30409	103	1			17	3	1	1	5	2
3	4	304.0	3.0	3.0	30409	104	1			8	3	1	1	2	2
3	4	304.0	3.0	3.0	30410	101	1			45	1	1		5	3
3	4	304.0	3.0	3.0	30410	102	1			42	2	2		0	3
3	4	304.0	3.0	3.0	30410	103	0	9	5	22	3	2			3
3	4	304.0	3.0	3.0	30410	104	1			18	3	1	1	8	3
3	4	304.0	3.0	3.0	30410	105	1			14	3	1	1	6	3
3	4	304.0	3.0	3.0	30410	106	1			12	3	2	0	5	3
3	4	304.0	3.0	3.0	30411	101	1			39	1	1		11	3
3	4	304.0	3.0	3.0	30411	102	1			26	2	2	1	7	3
3	4	304.0	3.0	3.0	30411	103	1			10	13	2	1	4	3
3	4	304.0	3.0	3.0	30412	101	1			41	1	2		10	3
3	4	304.0	3.0	3.0	30412	102	1			20	3	2	0	8	3
3	4	304.0	3.0	3.0	30413	101	1			28	1	1	0	7	2
3	4	304.0	3.0	3.0	30413	102	1			26	2	2	0	7	2
3	4	304.0	3.0	3.0	30413	111	1			10	10	2	0	3	2
3	4	304.0	3.0	3.0	30414	101	1			30	1	1	0	5	2
3	4	304.0	3.0	3.0	30414	102	1			30	1	2	0	5	2
3	4	304.0	3.0	3.0	30414	103	1			10	3	2	1	2	2
3	4	304.0	3.0	3.0	30414	104	1			9	3	2	1	2	2
3	4	304.0	3.0	3.0	30414	105	1			7	3	2	1	1	2
3	4	304.0	3.0	3.0	30415	101	1			49	1	1		2	3
3	4	304.0	3.0	3.0	30415	102	1			35	2	2		1	3
3	4	304.0	3.0	3.0	30415	103	0	1	7	16	3	1			3
3	4	304.0	3.0	3.0	30415	104	0	1	7	14	3	1			3
3	4	304.0	3.0	3.0	30415	105	1			12	3	2	0	5	3
3	4	304.0	3.0	3.0	30415	106	1			10	3	2	1	4	3
3	4	304.0	3.0	3.0	30415	107	1			8	3	2	1	2	3
3	4	304.0	3.0	3.0	30415	111	0	9	7	18	10	1			3
3	4	304.0	3.0	3.0	30416	101	1			39	1	1		4	2
3	4	304.0	3.0	3.0	30416	102	1			33	2	2		3	2
3	4	304.0	3.0	3.0	30416	104	1			11	3	1	1	3	2
3	4	304.0	3.0	3.0	30416	105	1			9	3	1	1	2	2
3	4	304.0	3.0	3.0	30417	102	1			24	2	2	1	2	2
3	4	304.0	3.0	3.0	30417	103	1			7	3	1	1	0	2
3	4	304.0	3.0	3.0	30419	101	1			37	1	1		4	2
3	4	304.0	3.0	3.0	30419	102	1			32	2	2		0	2
3	4	304.0	3.0	3.0	30419	103	1			13	3	1	1	7	2
3	4	304.0	3.0	3.0	30419	104	1			11	3	1	1	3	2
3	4	304.0	3.0	3.0	30419	105	1			8	3	1	1	2	2
3	4	304.0	3.0	3.0	30420	101	1			24	1	1	0	6	2
3	4	304.0	3.0	3.0	30420	102	1			20	2	2	0	4	2
3	4	304.0	3.0	3.0	30420	103	1			7	3	2	1	0	2
3	5	305.0	3.0	3.0	30501	101	0	6	7						3
3	5	305.0	3.0	3.0	30501	102	1			40	2	2		0	3
3	5	305.0	3.0	3.0	30501	103	0	1	7						3
3	5	305.0	3.0	3.0	30501	105	1			10	3	2	1	0	3
3	5	305.0	3.0	3.0	30501	106	1			8	3	2	0	0	3
3	5	305.0	3.0	3.0	30502	101	1			44	1	1		5	3
3	5	305.0	3.0	3.0	30502	102	1			38	2	2		0	3
3	5	305.0	3.0	3.0	30502	103	1			16	3	1	1	6	3
3	5	305.0	3.0	3.0	30502	104	1			14	3	2	1	5	3
3	5	305.0	3.0	3.0	30502	105	1			12	3	1	1	4	3
3	5	305.0	3.0	3.0	30502	106	1			10	3	1	1	3	3
3	5	305.0	3.0	3.0	30503	101	1			65	1	1		1	3
3	5	305.0	3.0	3.0	30503	102	1			52	2	2		1	3
3	5	305.0	3.0	3.0	30503	103	1			17	3	1	1	6	3
3	5	305.0	3.0	3.0	30503	104	1			15	3	1	1	5	3
3	5	305.0	3.0	3.0	30503	105	1			12	3	2	1	2	3
3	5	305.0	3.0	3.0	30503	106	1			9	3	2	1	0	3
3	5	305.0	3.0	3.0	30504	101	1			32	1	1		5	3
3	5	305.0	3.0	3.0	30504	102	1			37	2	2		0	3
3	5	305.0	3.0	3.0	30504	103	1			11	3	2	1	2	3
3	5	305.0	3.0	3.0	30504	104	1			9	3	2	1	1	3
3	5	305.0	3.0	3.0	30505	101	0	3	8						3
3	5	305.0	3.0	3.0	30505	102	1			26	2	2	0	2	3
3	5	305.0	3.0	3.0	30505	103	1			10	3	1	1	2	3
3	5	305.0	3.0	3.0	30506	101	1			37	1	1		5	3
3	5	305.0	3.0	3.0	30506	102	0	6	5						3
3	5	305.0	3.0	3.0	30506	103	1			12	3	1	1	1	3
3	5	305.0	3.0	3.0	30506	104	1			9	3	1	1	1	3
3	5	305.0	3.0	3.0	30506	105	1			8	3	1	0	0	3
3	5	305.0	3.0	3.0	30507	101	1			43	1	1	0	0	3
3	5	305.0	3.0	3.0	30507	102	1			35	2	2	0	0	3
3	5	305.0	3.0	3.0	30507	103	1			15	3	1	0	3	3
3	5	305.0	3.0	3.0	30507	104	1			9	3	1	1	1	3
3	5	305.0	3.0	3.0	30508	101	1			39	1	1		2	3
3	5	305.0	3.0	3.0	30508	102	1			29	2	2	0	0	3
3	5	305.0	3.0	3.0	30508	111	0	1	7						3
3	5	305.0	3.0	3.0	30509	101	1			40	1	1		3	3
3	5	305.0	3.0	3.0	30509	102	1			32	2	2		1	3
3	5	305.0	3.0	3.0	30509	103	1			13	3	1	1	4	3
3	5	305.0	3.0	3.0	30509	104	1			10	3	2	1	1	3
3	5	305.0	3.0	3.0	30509	111	1			13	10	1	1	1	3
3	5	305.0	3.0	3.0	30510	101	1			30	1	1	0	4	3
3	5	305.0	3.0	3.0	30510	102	1			29	2	2	0	5	3
3	5	305.0	3.0	3.0	30512	101	1			35	2	2		0	3
3	5	305.0	3.0	3.0	30512	102	1			14	3	1	1	4	3
3	5	305.0	3.0	3.0	30512	103	1			15	3	2	1	4	3
3	5	305.0	3.0	3.0	30512	104	1			12	3	2	1	4	3
3	5	305.0	3.0	3.0	30512	111	1			36	1	1		2	3
3	5	305.0	3.0	3.0	30513	101	1			37	1	1		2	3
3	5	305.0	3.0	3.0	30513	102	1			36	2	2		5	3
3	5	305.0	3.0	3.0	30513	104	1			7	3	2	1	1	3
3	5	305.0	3.0	3.0	30515	101	1			28	1	1	0	5	3
3	5	305.0	3.0	3.0	30515	102	1			26	2	2	0	1	3
3	5	305.0	3.0	3.0	30515	103	1			11	3	2	0	0	3
3	5	305.0	3.0	3.0	30515	104	1			8	3	1	0	0	3
3	5	305.0	3.0	3.0	30516	101	1			31	1	1		4	3
3	5	305.0	3.0	3.0	30516	102	1			39	2	2		0	3
3	5	305.0	3.0	3.0	30516	103	1			11	3	1	1	1	3
3	5	305.0	3.0	3.0	30516	104	1			8	3	1	0	0	3
3	5	305.0	3.0	3.0	30516	105	1			8	3	2	0	0	3
3	5	305.0	3.0	3.0	30516	111	1			11	12	2	1	1	3
3	5	305.0	3.0	3.0	30517	101	1			48	1	1		3	3
3	5	305.0	3.0	3.0	30517	102	1			32	2	2		5	3
3	5	305.0	3.0	3.0	30517	103	1			11	3	1	1	4	3
3	5	305.0	3.0	3.0	30517	104	1			9	3	2	1	1	3
3	5	305.0	3.0	3.0	30518	101	1			32	1	1		3	3
3	5	305.0	3.0	3.0	30518	102	1			29	2	2	1	1	3
3	5	305.0	3.0	3.0	30518	103	1			14	3	2	1	4	3
3	5	305.0	3.0	3.0	30518	104	1			13	3	2	1	3	3
3	5	305.0	3.0	3.0	30518	105	1			9	3	2	1	2	3
3	5	305.0	3.0	3.0	30518	106	1			7	3	2	0		3
3	5	305.0	3.0	3.0	30519	101	1			33	1	1		3	4
3	5	305.0	3.0	3.0	30519	102	1			35	2	2		1	4
3	5	305.0	3.0	3.0	30519	104	1			15	3	1	0	7	4
3	5	305.0	3.0	3.0	30519	111	1			18	8	1	1	9	4
3	5	305.0	3.0	3.0	30520	101	1			43	1	1		4	3
3	5	305.0	3.0	3.0	30520	102	1			27	2	2	0	1	3
3	5	305.0	3.0	3.0	30520	103	1			13	3	1	1	3	3
3	5	305.0	3.0	3.0	30520	104	1			11	3	1	1	2	3
3	5	305.0	3.0	3.0	30520	105	1			9	3	2	0		3
4	1	401.0	3.0	3.0	40101	101	1			37	1	1	0	7	3
4	1	401.0	3.0	3.0	40101	102	1			32	2	2	0	1	3
4	1	401.0	3.0	3.0	40101	103	1			10	1	1	1	3	3
4	1	401.0	3.0	3.0	40104	101	1			43	1	1	0	0	2
4	1	401.0	3.0	3.0	40104	102	1			40	2	2	0	0	2
4	1	401.0	3.0	3.0	40104	103	1			14	3	1	1	4	2
4	1	401.0	3.0	3.0	40104	104	1			12	3	2	1	2	2
4	1	401.0	3.0	3.0	40104	111	1			7	3	1	1	1	2
1	4	101.0	1.0	3.0	40105	101	1			37	2	2	0	0	9
1	4	101.0	1.0	3.0	40105	103	1			17	3	2	0	4	9
1	4	101.0	1.0	3.0	40105	104	1			13	1	1	1	1	9
4	1	401.0	3.0	3.0	40106	101	1			25	1	1	0	2	3
4	1	401.0	3.0	3.0	40106	102	1			23	2	2	0	2	3
4	1	401.0	3.0	3.0	40107	101	1			30	1	1	0	3	2
4	1	401.0	3.0	3.0	40107	102	1			28	2	2	0	2	2
4	1	401.0	3.0	3.0	40107	103	1			13	3	2	1	4	2
4	1	401.0	3.0	3.0	40107	104	1			11	3	2	1	2	2
4	1	401.0	3.0	3.0	40107	105	1			7	3	2	1	0	2
4	1	401.0	3.0	3.0	40108	101	1			31	1	1	0	4	3
4	1	401.0	3.0	3.0	40108	102	1			24	2	2	0	2	3
4	1	401.0	3.0	3.0	40108	103	1			9	3	1	1	1	3
4	1	401.0	3.0	3.0	40108	104	1			16	3	1	1	8	3
4	1	401.0	3.0	3.0	40108	105	1			12	3	1	1	4	3
4	1	401.0	3.0	3.0	40110	101	1			34	1	1	0	0	2
4	1	401.0	3.0	3.0	40110	102	1			30	2	2	0	1	2
4	1	401.0	3.0	3.0	40111	101	1			50	1	1	0	1	3
4	1	401.0	3.0	3.0	40111	102	1			32	2	2	0	1	3
4	1	401.0	3.0	3.0	40111	103	1			13	3	1	1	6	3
4	1	401.0	3.0	3.0	40111	104	1			10	3	2	1	3	3
4	1	401.0	3.0	3.0	40112	101	1			38	1	1	0	4	3
4	1	401.0	3.0	3.0	40112	102	1			33	2	2	0	3	3
4	1	401.0	3.0	3.0	40112	111	1			14	9	2	1	4	3
4	1	401.0	3.0	3.0	40113	101	1			68	1	1	0	4	5
4	1	401.0	3.0	3.0	40113	102	1			32	2	2	0	5	5
4	1	401.0	3.0	3.0	40113	103	0	5	7	18	3	2	0	0	5
4	1	401.0	3.0	3.0	40113	104	1			8	3	1	1	1	5
4	1	401.0	3.0	3.0	40113	105	1			37	2	2	0	2	5
4	1	401.0	3.0	3.0	40113	106	0	5	7	12	3	2	0	0	5
4	1	401.0	3.0	3.0	40113	107	0	5	7	12	3	2	0	0	5
4	1	401.0	3.0	3.0	40113	108	1			7	3	1	1	1	5
4	1	401.0	3.0	3.0	40113	111	0	5	1	32	15	1	0	0	5
4	1	401.0	3.0	3.0	40113	112	1			13	15	2	0	0	5
4	1	401.0	3.0	3.0	40113	113	1			11	15	1	1	0	5
4	1	401.0	3.0	3.0	40113	114	1			12	8	2	1	2	5
4	1	401.0	3.0	3.0	40114	101	1			34	1	1	0	5	3
4	1	401.0	3.0	3.0	40114	102	1			37	2	2	0	0	3
4	1	401.0	3.0	3.0	40114	103	1			10	3	2	1	1	3
4	1	401.0	3.0	3.0	40114	104	1			9	3	2	1	1	3
4	1	401.0	3.0	3.0	40114	105	1			7	3	1	1	1	3
4	1	401.0	3.0	3.0	40115	101	1			43	1	1	0	4	2
4	1	401.0	3.0	3.0	40115	102	1			39	2	2	0	0	2
4	1	401.0	3.0	3.0	40115	103	1			22	3	1	0	6	2
4	1	401.0	3.0	3.0	40115	104	1			19	3	1	1	8	2
4	1	401.0	3.0	3.0	40115	105	1			15	3	2	0	5	2
4	1	401.0	3.0	3.0	40115	106	1			8	3	2	1	0	2
4	1	401.0	3.0	3.0	40115	111	1			18	4	2	0	4	2
4	1	401.0	3.0	3.0	40116	101	1			47	1	1	0	3	3
4	1	401.0	3.0	3.0	40116	102	1			44	2	2	0	0	3
4	1	401.0	3.0	3.0	40116	103	1			21	3	1	0	7	3
4	1	401.0	3.0	3.0	40116	104	1			16	3	1	0	7	3
4	1	401.0	3.0	3.0	40116	105	1			14	3	2	0	5	3
4	1	401.0	3.0	3.0	40117	101	1			31	1	1	0	2	9
4	1	401.0	3.0	3.0	40117	102	1			33	2	2	0	0	9
4	1	401.0	3.0	3.0	40117	103	1			10	3	2	1	1	9
4	1	401.0	3.0	3.0	40118	101	1			42	1	1	0	3	2
4	1	401.0	3.0	3.0	40118	102	1			26	2	2	0	1	2
4	1	401.0	3.0	3.0	40118	103	1			15	3	1	1	4	2
4	1	401.0	3.0	3.0	40118	104	1			10	3	2	1	2	2
4	1	401.0	3.0	3.0	40119	103	1			13	3	1	1	1	2
4	1	401.0	3.0	3.0	40119	111	1			74	1	1	0	1	2
4	1	401.0	3.0	3.0	40119	112	1			54	2	2	0	1	2
4	1	401.0	3.0	3.0	40119	113	1			16	5	2	0	0	2
4	1	401.0	3.0	3.0	40120	101	1			37	1	1	0	0	2
4	1	401.0	3.0	3.0	40120	102	1			35	2	2	0	0	2
4	1	401.0	3.0	3.0	40120	103	1			15	3	2	0	1	2
4	1	401.0	3.0	3.0	40120	104	1			8	3	1	1	0	2
4	1	401.0	3.0	3.0	40120	111	0	1	7	999	10	1			2
4	2	402.0	3.0	1.0	40201	101	1			59	1	1		2	9
4	2	402.0	3.0	1.0	40201	102	1			55	2	2		0	9
4	2	402.0	3.0	1.0	40201	104	1			20	3	2	1	8	9
4	2	402.0	3.0	1.0	40201	105	1			17	3	2	1	6	9
4	2	402.0	3.0	1.0	40201	106	1			14	3	1	1	7	9
4	2	402.0	3.0	1.0	40201	107	1			11	3	1	1	4	9
4	2	402.0	3.0	1.0	40201	108	1			8	3	1	1	2	9
4	2	402.0	3.0	1.0	40202	101	1			38	1	1		5	9
4	2	402.0	3.0	1.0	40202	102	1			35	2	2		0	9
4	2	402.0	3.0	1.0	40202	103	1			18	3	1	1	5	9
4	2	402.0	3.0	1.0	40202	104	1			14	3	2	1	3	9
4	2	402.0	3.0	1.0	40202	105	1			8	3	1	1	1	9
4	2	402.0	3.0	1.0	40202	111	1			16	13	1	1	4	9
4	2	402.0	3.0	1.0	40202	112	1			14	13	2	1	3	9
4	2	402.0	3.0	1.0	40202	113	1			10	13	2	1	2	9
4	2	402.0	3.0	1.0	40202	114	1			8	13	1	1	1	9
4	2	402.0	3.0	1.0	40203	101	1			32	1	1		1	9
4	2	402.0	3.0	1.0	40203	111	1			30	2	2		0	9
4	2	402.0	3.0	1.0	40204	101	1			32	1	1		2	9
4	2	402.0	3.0	1.0	40204	102	1			36	2	2		0	9
4	2	402.0	3.0	1.0	40204	103	1			13	3	1	1	4	9
4	2	402.0	3.0	1.0	40204	104	1			10	3	1	1	4	9
4	2	402.0	3.0	1.0	40204	105	1			7	3	2	0		9
4	2	402.0	3.0	1.0	40205	101	1			30	1	1		0	1
4	2	402.0	3.0	1.0	40205	103	0	1	5						1
4	2	402.0	3.0	1.0	40205	104	1			15	3	2	1	2	1
4	2	402.0	3.0	1.0	40205	105	1			9	3	2	0	0	1
4	2	402.0	3.0	1.0	40205	106	1			25	2	2	0	0	1
4	2	402.0	3.0	1.0	40205	107	0	7							1
4	2	402.0	3.0	1.0	40205	108	1			9	3	1	1	1	1
4	2	402.0	3.0	1.0	40206	101	1			40	1	1		6	9
4	2	402.0	3.0	1.0	40206	102	1			32	2	2		2	9
4	2	402.0	3.0	1.0	40206	103	1			15	3	1	1	6	9
4	2	402.0	3.0	1.0	40206	104	1			13	3	2	1	3	9
4	2	402.0	3.0	1.0	40206	105	1			8	3	2	1	1	9
4	2	402.0	3.0	1.0	40207	101	1			37	1	1		3	9
4	2	402.0	3.0	1.0	40207	102	1			31	2	2		2	9
4	2	402.0	3.0	1.0	40207	103	1			12	3	1	1	3	9
4	2	402.0	3.0	1.0	40207	104	1			10	3	1	1	1	9
4	2	402.0	3.0	1.0	40208	101	1			41	1	1		4	9
4	2	402.0	3.0	1.0	40208	102	1			25	2	2	0	2	9
4	2	402.0	3.0	1.0	40208	103	1			7	3	2	1	0	9
4	2	402.0	3.0	1.0	40209	101	1			43	1	1		2	2
4	2	402.0	3.0	1.0	40209	102	1			41	2	2		0	2
4	2	402.0	3.0	1.0	40209	106	1			22	3	2	0	0	2
4	2	402.0	3.0	1.0	40209	107	1			10	3	1	1	3	2
4	2	402.0	3.0	1.0	40209	108	1			8	3	1	1	2	2
4	2	402.0	3.0	1.0	40209	109	1			7	3	1	1	1	2
4	2	402.0	3.0	1.0	40210	101	1			45	1	1		3	3
4	2	402.0	3.0	1.0	40210	102	1			34	2	2		2	3
4	2	402.0	3.0	1.0	40210	103	0	5	7						3
4	2	402.0	3.0	1.0	40210	104	1			10	3	1	1	1	3
4	2	402.0	3.0	1.0	40211	101	0	7							9
4	2	402.0	3.0	1.0	40211	102	1			38	2	2		0	9
4	2	402.0	3.0	1.0	40211	103	1			18	3	2	1	4	9
4	2	402.0	3.0	1.0	40211	104	1			13	3	1	1	5	9
4	2	402.0	3.0	1.0	40211	105	1			10	3	1	1	1	9
4	2	402.0	3.0	1.0	40211	106	1			20	5	1	1	5	9
4	2	402.0	3.0	1.0	40211	107	1			17	5	2	1	3	9
4	2	402.0	3.0	1.0	40211	108	1			14	5	2	1	2	9
4	2	402.0	3.0	1.0	40211	109	1			10	5	2	1	1	9
4	2	402.0	3.0	1.0	40212	101	1			34	1	1		3	9
4	2	402.0	3.0	1.0	40212	102	1			29	2	2	0	0	9
4	2	402.0	3.0	1.0	40212	103	1			10	3	2	1	1	9
4	2	402.0	3.0	1.0	40212	104	1			9	3	2	0	0	9
4	2	402.0	3.0	1.0	40212	107	1			11	3	2	0	0	9
4	2	402.0	3.0	1.0	40213	101	1			40	1	1		40	9
4	2	402.0	3.0	1.0	40213	103	1			16	3	1	1	4	9
4	2	402.0	3.0	1.0	40213	104	1			10	3	2	1	1	9
4	2	402.0	3.0	1.0	40213	111	1			20	2	2	0	1	9
4	2	402.0	3.0	1.0	40213	201	1			9	3	1	0	0	9
4	2	402.0	3.0	1.0	40214	101	1			47	1	1		2	3
4	2	402.0	3.0	1.0	40214	102	1			39	2	2		0	3
4	2	402.0	3.0	1.0	40214	103	1			15	3	2	1	3	3
4	2	402.0	3.0	1.0	40214	104	1			12	3	2	1	3	3
4	2	402.0	3.0	1.0	40214	105	1			40	7	2		0	3
4	2	402.0	3.0	1.0	40215	101	1			42	1	1		4	9
4	2	402.0	3.0	1.0	40215	102	1			32	2	2		2	9
4	2	402.0	3.0	1.0	40215	103	0	5	7						9
4	2	402.0	3.0	1.0	40215	104	0	1	7						9
4	2	402.0	3.0	1.0	40215	105	1			14	3	2	1	4	9
4	2	402.0	3.0	1.0	40215	106	1			11	3	2	1	2	9
4	2	402.0	3.0	1.0	40215	108	0	9	7						9
4	2	402.0	3.0	1.0	40216	101	1			33	1	1		1	9
4	2	402.0	3.0	1.0	40216	102	1			26	2	2	1	0	9
4	2	402.0	3.0	1.0	40216	103	1			9	3	2	1	0	9
4	2	402.0	3.0	1.0	40216	104	1			6	3	2	0	0	9
4	2	402.0	3.0	1.0	40217	101	1			25	1	1	1	2	9
4	2	402.0	3.0	1.0	40217	102	1			20	2	2	0	0	9
4	2	402.0	3.0	1.0	40218	101	1			63	1	1		1	2
4	2	402.0	3.0	1.0	40218	102	1			46	2	2		0	2
4	2	402.0	3.0	1.0	40218	103	1			18	3	2	1	5	2
4	2	402.0	3.0	1.0	40218	104	1			16	3	1	0	5	2
4	2	402.0	3.0	1.0	40218	105	1			14	3	2	1	3	2
4	2	402.0	3.0	1.0	40218	106	1			12	3	2	1	2	2
4	2	402.0	3.0	1.0	40218	107	1			10	3	1	1	1	2
4	2	402.0	3.0	1.0	40218	108	1			8	3	1	0	0	2
4	2	402.0	3.0	1.0	40219	101	1			38	1	1		4	9
4	2	402.0	3.0	1.0	40219	102	1			28	2	2	0	2	9
4	2	402.0	3.0	1.0	40219	103	1			12	3	2	0	2	9
4	2	402.0	3.0	1.0	40219	104	1			9	3	2	0	2	9
4	3	403.0	3.0	1.0	40301	101	1			37	1	1	0	2	9
4	3	403.0	3.0	1.0	40301	102	1			36	2	2	0	0	9
4	3	403.0	3.0	1.0	40301	103	1			13	3	2	1	3	9
4	3	403.0	3.0	1.0	40301	104	1			10	3	1	1	2	9
4	3	403.0	3.0	1.0	40301	105	1			8	3	1	0	0	9
4	3	403.0	3.0	1.0	40302	101	1			40	1	1	0	2	9
4	3	403.0	3.0	1.0	40302	103	1			11	3	1	1	2	9
4	3	403.0	3.0	1.0	40302	104	1			29	2	2	0	1	9
4	3	403.0	3.0	1.0	40303	101	1			47	1	1	0	3	9
4	3	403.0	3.0	1.0	40303	102	1			39	2	2	0	2	9
4	3	403.0	3.0	1.0	40303	103	0	1	7						9
4	3	403.0	3.0	1.0	40303	104	1			16	3	2	0	2	9
4	3	403.0	3.0	1.0	40303	105	1			14	3	1	1	2	9
4	3	403.0	3.0	1.0	40303	106	1			12	3	1	1	2	9
4	3	403.0	3.0	1.0	40303	107	1			10	3	1	1	1	9
4	3	403.0	3.0	1.0	40303	108	1			8	3	1	1	0	9
4	3	403.0	3.0	1.0	40303	109	0	1	7						9
4	3	403.0	3.0	1.0	40304	101	1			69	1	1	0	3	9
4	3	403.0	3.0	1.0	40304	102	1			59	2	2	0	0	9
4	3	403.0	3.0	1.0	40304	103	1			28	3	1	0	6	9
4	3	403.0	3.0	1.0	40304	104	1			23	4	2	0	3	9
4	3	403.0	3.0	1.0	40304	105	1			18	12	2	0	4	9
4	3	403.0	3.0	1.0	40304	106	1			13	12	1	1	2	9
4	3	403.0	3.0	1.0	40304	107	1			11	12	2	0		9
4	3	403.0	3.0	1.0	40305	101	1			29	1	1	0	0	9
4	3	403.0	3.0	1.0	40305	102	1			24	2	2	0	0	9
4	3	403.0	3.0	1.0	40305	103	1			8	3	2	0	0	9
4	3	403.0	3.0	1.0	40306	101	1			58	1	1	0	0	9
4	3	403.0	3.0	1.0	40306	102	1			63	2	2	0	0	9
4	3	403.0	3.0	1.0	40306	103	1			10	5	2	0	1	9
4	3	403.0	3.0	1.0	40306	104	1			7	5	2	0	0	9
4	3	403.0	3.0	1.0	40307	101	1			40	1	1	0	2	9
4	3	403.0	3.0	1.0	40307	102	1			40	2	2	0	0	9
4	3	403.0	3.0	1.0	40307	103	1			12	3	2	1	3	9
4	3	403.0	3.0	1.0	40307	104	1			9	3	1	1	2	9
4	3	403.0	3.0	1.0	40307	105	1			7	3	1	0	0	9
4	3	403.0	3.0	1.0	40308	101	1			35	1	1	0	3	9
4	3	403.0	3.0	1.0	40308	102	1			34	2	2	0	0	9
4	3	403.0	3.0	1.0	40308	103	1			10	3	1	1	1	9
4	3	403.0	3.0	1.0	40308	104	1			8	3	2	0	0	9
4	3	403.0	3.0	1.0	40309	101	1			999	1	1	0	0	9
4	3	403.0	3.0	1.0	40309	102	1			29	2	2	0	1	9
4	3	403.0	3.0	1.0	40309	103	1			8	3	1	1	0	9
4	3	403.0	3.0	1.0	40310	101	1			45	1	1	0	3	9
4	3	403.0	3.0	1.0	40310	102	1			36	2	2	0	1	9
4	3	403.0	3.0	1.0	40310	103	1			8	3	1	1	1	9
4	3	403.0	3.0	1.0	40310	104	0	1		999					9
4	3	403.0	3.0	1.0	40311	101	1			47	1	1	0	4	9
4	3	403.0	3.0	1.0	40311	102	1			39	2	2	0	0	9
4	3	403.0	3.0	1.0	40312	101	1			45	1	1	0	2	9
4	3	403.0	3.0	1.0	40312	102	1			37	2	2	0	0	9
4	3	403.0	3.0	1.0	40312	103	1			17	3	2	0	2	9
4	3	403.0	3.0	1.0	40312	104	1			15	3	2	1	3	9
4	3	403.0	3.0	1.0	40312	105	1			10	3	2	1	1	9
4	3	403.0	3.0	1.0	40313	101	1			43	1	1	0	0	9
4	3	403.0	3.0	1.0	40313	102	1			35	2	2	0	0	9
4	3	403.0	3.0	1.0	40313	103	1			13	3	1	1	0	9
4	3	403.0	3.0	1.0	40313	104	1			10	3	1	1	0	9
4	3	403.0	3.0	1.0	40313	105	1			8	3	1	0	0	9
4	3	403.0	3.0	1.0	40314	101	1			62	1	1	0	5	9
4	3	403.0	3.0	1.0	40314	102	1			43	2	2	0	0	9
4	3	403.0	3.0	1.0	40314	111	1			7	9	2	0	0	9
4	3	403.0	3.0	1.0	40315	101	1			47	1	1	0	0	9
4	3	403.0	3.0	1.0	40315	102	1			39	2	2	0	0	9
4	3	403.0	3.0	1.0	40315	103	1			12	3	2	1	1	9
4	3	403.0	3.0	1.0	40316	101	1			29	1	1	0	0	9
4	3	403.0	3.0	1.0	40316	102	1			24	2	2	0	0	9
4	3	403.0	3.0	1.0	40316	103	1			9	3	2	0	0	9
4	3	403.0	3.0	1.0	40318	101	1			38	1	1	0	0	9
4	3	403.0	3.0	1.0	40318	102	1			28	2	2	0	1	9
4	3	403.0	3.0	1.0	40318	103	1			8	3	1	1	0	9
4	3	403.0	3.0	1.0	40319	101	1			32	1	1	0	3	9
4	3	403.0	3.0	1.0	40319	102	0	6	7						9
4	3	403.0	3.0	1.0	40320	101	1			33	1	1	0	4	9
4	3	403.0	3.0	1.0	40320	102	1			26	2	2	0	0	9
4	3	403.0	3.0	1.0	40320	103	1			11	3	2	1	1	9
4	3	403.0	3.0	1.0	40320	104	1			7	3	1	1	1	9
4	3	403.0	3.0	1.0	40320	111	1			16	3	1	1	5	9
4	4	404.0	3.0	2.0	40401	101	1			33	1	1	0	10	5
4	4	404.0	3.0	2.0	40401	102	1			30	2	2	0	5	5
4	4	404.0	3.0	2.0	40401	103	1			14	3	2	1	5	5
4	4	404.0	3.0	2.0	40401	104	1			12	3	2	1	3	5
