hhid	line	district	village	villno	strno	group	k01	k02	k03	k03u	k04	k05	k05u
11019	11	1	10	110.0	1.0	1.0	11	0			0		
11019	21	1	10	110.0	1.0	1.0	21	0			0		
11019	22	1	10	110.0	1.0	1.0	22	1	50	2	0		
11019	17	1	10	110.0	1.0	1.0	17	0			0		
11019	2	1	10	110.0	1.0	1.0	2	1	600	2	0		
11019	23	1	10	110.0	1.0	1.0	23	0			0		
11019	16	1	10	110.0	1.0	1.0	16	0			0		
11019	19	1	10	110.0	1.0	1.0	19	0			0		
11019	3	1	10	110.0	1.0	1.0	3	0			0		
11019	14	1	10	110.0	1.0	1.0	14	0			0		
11102	21	1	11	111.0	1.0	1.0	21	0			0		
11102	24	1	11	111.0	1.0	1.0	24	0			0		
11102	1	1	11	111.0	1.0	1.0	1	1	1350	2	0		
11102	26	1	11	111.0	1.0	1.0	26	0			0		
11102	18	1	11	111.0	1.0	1.0	18	0			0		
11102	20	1	11	111.0	1.0	1.0	20	0			0		
11102	9	1	11	111.0	1.0	1.0	9	0			0		
11102	8	1	11	111.0	1.0	1.0	8	1	110	2	0		
11102	23	1	11	111.0	1.0	1.0	23	0			0		
11102	11	1	11	111.0	1.0	1.0	11	0			0		
11102	25	1	11	111.0	1.0	1.0	25	0			0		
11102	2	1	11	111.0	1.0	1.0	2	1	900	2	0		
11102	7	1	11	111.0	1.0	1.0	7	0			0		
11102	15	1	11	111.0	1.0	1.0	15	0			0		
11102	4	1	11	111.0	1.0	1.0	4	0			0		
11102	5	1	11	111.0	1.0	1.0	5	1	100	2	0		
11102	13	1	11	111.0	1.0	1.0	13	0			0		
11102	3	1	11	111.0	1.0	1.0	3	0			0		
11102	10	1	11	111.0	1.0	1.0	10	1	20	2	0		
11102	17	1	11	111.0	1.0	1.0	17	0			0		
11102	6	1	11	111.0	1.0	1.0	6	0			0		
11102	14	1	11	111.0	1.0	1.0	14	0			0		
11102	16	1	11	111.0	1.0	1.0	16	0			0		
11102	22	1	11	111.0	1.0	1.0	22	1	200	2	0		
11102	12	1	11	111.0	1.0	1.0	12	0			0		
11102	19	1	11	111.0	1.0	1.0	19	0			0		
11103	1	1	11	111.0	1.0	1.0	1	1	1700	2	0		
11103	25	1	11	111.0	1.0	1.0	25	0			0		
11103	4	1	11	111.0	1.0	1.0	4	1	500	2	0		
11103	10	1	11	111.0	1.0	1.0	10	1	50	2	0		
11103	15	1	11	111.0	1.0	1.0	15	0			0		
11103	24	1	11	111.0	1.0	1.0	24	0			0		
11103	7	1	11	111.0	1.0	1.0	7	0			0		
11103	5	1	11	111.0	1.0	1.0	5	1	120	2	0		
11103	17	1	11	111.0	1.0	1.0	17	1	300	2	0		
11103	18	1	11	111.0	1.0	1.0	18	1	100	2	0		
11103	26	1	11	111.0	1.0	1.0	26	0			0		
11103	16	1	11	111.0	1.0	1.0	16	0			0		
11103	3	1	11	111.0	1.0	1.0	3	1	1330	2	0		
11103	21	1	11	111.0	1.0	1.0	21	1	40	2	0		
11103	8	1	11	111.0	1.0	1.0	8	1	80	2	0		
11103	12	1	11	111.0	1.0	1.0	12	0			0		
11103	6	1	11	111.0	1.0	1.0	6	1	20	2	0		
11103	19	1	11	111.0	1.0	1.0	19	1	150	2	0		
11103	13	1	11	111.0	1.0	1.0	13	1	700	2	0		
11103	11	1	11	111.0	1.0	1.0	11	1	1000	2	0		
11103	20	1	11	111.0	1.0	1.0	20	0			0		
11103	9	1	11	111.0	1.0	1.0	9	0			0		
11103	2	1	11	111.0	1.0	1.0	2	0			0		
11103	23	1	11	111.0	1.0	1.0	23	0			0		
11103	14	1	11	111.0	1.0	1.0	14	0			0		
11103	22	1	11	111.0	1.0	1.0	22	0			0		
11104	22	1	11	111.0	1.0	1.0	22	1	60	2	0		
11104	6	1	11	111.0	1.0	1.0	6	0			0		
11104	17	1	11	111.0	1.0	1.0	17	0			0		
11104	4	1	11	111.0	1.0	1.0	4	1	160	2	0		
11104	23	1	11	111.0	1.0	1.0	23	0			0		
11104	16	1	11	111.0	1.0	1.0	16	0			0		
11104	19	1	11	111.0	1.0	1.0	19	0			0		
11104	13	1	11	111.0	1.0	1.0	13	0			0		
11104	25	1	11	111.0	1.0	1.0	25	0			0		
11104	15	1	11	111.0	1.0	1.0	15	0			0		
11104	2	1	11	111.0	1.0	1.0	2	0			0		
11104	3	1	11	111.0	1.0	1.0	3	0			0		
11104	10	1	11	111.0	1.0	1.0	10	1	90	2	0		
11104	9	1	11	111.0	1.0	1.0	9	0			0		
11104	11	1	11	111.0	1.0	1.0	11	0			0		
11104	18	1	11	111.0	1.0	1.0	18	0			0		
11104	14	1	11	111.0	1.0	1.0	14	0			0		
11104	24	1	11	111.0	1.0	1.0	24	0			0		
11104	1	1	11	111.0	1.0	1.0	1	0			0		
11104	12	1	11	111.0	1.0	1.0	12	0			0		
11104	26	1	11	111.0	1.0	1.0	26	0			0		
11104	5	1	11	111.0	1.0	1.0	5	0			0		
11104	7	1	11	111.0	1.0	1.0	7	0			0		
11104	21	1	11	111.0	1.0	1.0	21	0			0		
11104	8	1	11	111.0	1.0	1.0	8	1	160	2	0		
11104	20	1	11	111.0	1.0	1.0	20	0			0		
11105	17	1	11	111.0	1.0	1.0	17	0			0		
11105	24	1	11	111.0	1.0	1.0	24	0			0		
11105	26	1	11	111.0	1.0	1.0	26	0			0		
11105	15	1	11	111.0	1.0	1.0	15	0			0		
11105	2	1	11	111.0	1.0	1.0	2	1	560	2	0		
11105	18	1	11	111.0	1.0	1.0	18	0			0		
11105	5	1	11	111.0	1.0	1.0	5	1	100	2	0		
11105	11	1	11	111.0	1.0	1.0	11	0			0		
11105	25	1	11	111.0	1.0	1.0	25	0			0		
11105	14	1	11	111.0	1.0	1.0	14	0			0		
11105	20	1	11	111.0	1.0	1.0	20	0			0		
11105	7	1	11	111.0	1.0	1.0	7	0			0		
11105	23	1	11	111.0	1.0	1.0	23	0			0		
11105	9	1	11	111.0	1.0	1.0	9	0			0		
11105	8	1	11	111.0	1.0	1.0	8	0			0		
11105	22	1	11	111.0	1.0	1.0	22	1	300	2	0		
11105	4	1	11	111.0	1.0	1.0	4	1	80	2	0		
11105	10	1	11	111.0	1.0	1.0	10	1	40	2	0		
11105	1	1	11	111.0	1.0	1.0	1	0			0		
11105	3	1	11	111.0	1.0	1.0	3	0			0		
11105	19	1	11	111.0	1.0	1.0	19	0			0		
11105	6	1	11	111.0	1.0	1.0	6	0			0		
11105	16	1	11	111.0	1.0	1.0	16	0			0		
11105	12	1	11	111.0	1.0	1.0	12	0			0		
11105	13	1	11	111.0	1.0	1.0	13	0			0		
11105	21	1	11	111.0	1.0	1.0	21	0			0		
11108	5	1	11	111.0	1.0	1.0	5	1	200	2	0		
11108	12	1	11	111.0	1.0	1.0	12	0			0		
11108	14	1	11	111.0	1.0	1.0	14	0			0		
11108	18	1	11	111.0	1.0	1.0	18	0			0		
11108	24	1	11	111.0	1.0	1.0	24	0			0		
11108	19	1	11	111.0	1.0	1.0	19	0			0		
11108	4	1	11	111.0	1.0	1.0	4	1	400	2	0		
11108	2	1	11	111.0	1.0	1.0	2	0			0		
11108	23	1	11	111.0	1.0	1.0	23	0			0		
11108	8	1	11	111.0	1.0	1.0	8	1	135	2	0		
11108	6	1	11	111.0	1.0	1.0	6	0			0		
11108	9	1	11	111.0	1.0	1.0	9	0			0		
11108	7	1	11	111.0	1.0	1.0	7	0			0		
11108	22	1	11	111.0	1.0	1.0	22	1	150	2	0		
11108	21	1	11	111.0	1.0	1.0	21	0			0		
11108	1	1	11	111.0	1.0	1.0	1	1	5000	2	0		
11108	11	1	11	111.0	1.0	1.0	11	0			0		
11108	15	1	11	111.0	1.0	1.0	15	0			0		
11108	13	1	11	111.0	1.0	1.0	13	0			0		
11108	25	1	11	111.0	1.0	1.0	25	0			0		
11108	10	1	11	111.0	1.0	1.0	10	1	50	2	0		
11108	16	1	11	111.0	1.0	1.0	16	0			0		
11108	26	1	11	111.0	1.0	1.0	26	0			0		
11108	20	1	11	111.0	1.0	1.0	20	0			0		
11108	3	1	11	111.0	1.0	1.0	3	0			0		
11108	17	1	11	111.0	1.0	1.0	17	0			0		
11109	13	1	11	111.0	1.0	1.0	13	0			0		
11109	23	1	11	111.0	1.0	1.0	23	0			0		
11109	26	1	11	111.0	1.0	1.0	26	0			0		
11109	18	1	11	111.0	1.0	1.0	18	0			0		
11109	16	1	11	111.0	1.0	1.0	16	0			0		
11109	7	1	11	111.0	1.0	1.0	7	0			0		
11109	9	1	11	111.0	1.0	1.0	9	0			0		
11109	20	1	11	111.0	1.0	1.0	20	0			0		
11109	24	1	11	111.0	1.0	1.0	24	0			0		
11109	11	1	11	111.0	1.0	1.0	11	0			0		
11109	25	1	11	111.0	1.0	1.0	25	0			0		
11109	21	1	11	111.0	1.0	1.0	21	0			0		
11109	1	1	11	111.0	1.0	1.0	1	1	2200	2	0		
11109	10	1	11	111.0	1.0	1.0	10	1	30	2	0		
11109	12	1	11	111.0	1.0	1.0	12	0			0		
11109	2	1	11	111.0	1.0	1.0	2	1	500	2	0		
11109	14	1	11	111.0	1.0	1.0	14	0			0		
11109	5	1	11	111.0	1.0	1.0	5	1	150	2	0		
11109	3	1	11	111.0	1.0	1.0	3	1	300	2	0		
11109	6	1	11	111.0	1.0	1.0	6	0			0		
11109	22	1	11	111.0	1.0	1.0	22	0			0		
11109	15	1	11	111.0	1.0	1.0	15	0			0		
11109	8	1	11	111.0	1.0	1.0	8	0			0		
11109	17	1	11	111.0	1.0	1.0	17	0			0		
11109	19	1	11	111.0	1.0	1.0	19	0			0		
11109	4	1	11	111.0	1.0	1.0	4	1	250	2	0		
11110	2	1	11	111.0	1.0	1.0	2	1	280	2	0		
11110	13	1	11	111.0	1.0	1.0	13	0			0		
11110	24	1	11	111.0	1.0	1.0	24	0			0		
11110	1	1	11	111.0	1.0	1.0	1	1	2000	2	0		
11110	20	1	11	111.0	1.0	1.0	20	0			0		
11110	5	1	11	111.0	1.0	1.0	5	1	170	2	0		
11110	17	1	11	111.0	1.0	1.0	17	0			0		
11110	26	1	11	111.0	1.0	1.0	26	0			0		
11110	15	1	11	111.0	1.0	1.0	15	0			0		
11110	14	1	11	111.0	1.0	1.0	14	0			0		
11110	18	1	11	111.0	1.0	1.0	18	0			0		
11110	25	1	11	111.0	1.0	1.0	25	0			0		
11110	12	1	11	111.0	1.0	1.0	12	0			0		
11110	9	1	11	111.0	1.0	1.0	9	1	100	2	0		
11110	11	1	11	111.0	1.0	1.0	11	0			0		
11110	23	1	11	111.0	1.0	1.0	23	0			0		
11110	22	1	11	111.0	1.0	1.0	22	1	150	2	0		
11110	8	1	11	111.0	1.0	1.0	8	1	120	2	0		
11110	6	1	11	111.0	1.0	1.0	6	0			0		
11110	10	1	11	111.0	1.0	1.0	10	1	50	2	0		
11110	3	1	11	111.0	1.0	1.0	3	0			0		
11110	16	1	11	111.0	1.0	1.0	16	0			0		
11110	4	1	11	111.0	1.0	1.0	4	1	80	2	0		
11110	21	1	11	111.0	1.0	1.0	21	0			0		
11110	7	1	11	111.0	1.0	1.0	7	0			0		
11110	19	1	11	111.0	1.0	1.0	19	0			0		
11112	24	1	11	111.0	1.0	1.0	24	0			0		
11112	12	1	11	111.0	1.0	1.0	12	0			0		
11112	5	1	11	111.0	1.0	1.0	5	0			0		
11112	8	1	11	111.0	1.0	1.0	8	0			0		
11112	19	1	11	111.0	1.0	1.0	19	0			0		
11112	20	1	11	111.0	1.0	1.0	20	0			0		
11112	21	1	11	111.0	1.0	1.0	21	1	20	2	0		
11112	6	1	11	111.0	1.0	1.0	6	0			0		
11112	26	1	11	111.0	1.0	1.0	26	0			0		
11112	7	1	11	111.0	1.0	1.0	7	0			0		
11112	17	1	11	111.0	1.0	1.0	17	0			0		
11112	9	1	11	111.0	1.0	1.0	9	0			0		
11112	14	1	11	111.0	1.0	1.0	14	0			0		
11112	11	1	11	111.0	1.0	1.0	11	0			0		
11112	23	1	11	111.0	1.0	1.0	23	0			0		
11112	25	1	11	111.0	1.0	1.0	25	0			0		
11112	13	1	11	111.0	1.0	1.0	13	0			0		
11112	2	1	11	111.0	1.0	1.0	2	1	840	2	0		
11112	4	1	11	111.0	1.0	1.0	4	1	180	2	1	60	2
11112	15	1	11	111.0	1.0	1.0	15	0			0		
11112	18	1	11	111.0	1.0	1.0	18	1	400	2	0		
11112	10	1	11	111.0	1.0	1.0	10	1	50	2	0		
11112	1	1	11	111.0	1.0	1.0	1	0			0		
11112	22	1	11	111.0	1.0	1.0	22	1	40	2	0		
11112	16	1	11	111.0	1.0	1.0	16	0			0		
11112	3	1	11	111.0	1.0	1.0	3	1	580	2	0		
11113	24	1	11	111.0	1.0	1.0	24	0			0		
11113	5	1	11	111.0	1.0	1.0	5	1	50	2	0		
11113	23	1	11	111.0	1.0	1.0	23	1	250	2	0		
11113	1	1	11	111.0	1.0	1.0	1	1	6000	2	0		
11113	3	1	11	111.0	1.0	1.0	3	0			0		
11113	4	1	11	111.0	1.0	1.0	4	1	160	2	0		
11113	10	1	11	111.0	1.0	1.0	10	1	80	2	0		
11113	6	1	11	111.0	1.0	1.0	6	0			0		
11113	17	1	11	111.0	1.0	1.0	17	0			0		
11113	2	1	11	111.0	1.0	1.0	2	1	750	2	0		
11113	25	1	11	111.0	1.0	1.0	25	0			0		
11113	26	1	11	111.0	1.0	1.0	26	0			0		
11113	20	1	11	111.0	1.0	1.0	20	0			0		
11113	19	1	11	111.0	1.0	1.0	19	0			0		
11113	18	1	11	111.0	1.0	1.0	18	0			0		
11113	12	1	11	111.0	1.0	1.0	12	0			0		
11113	9	1	11	111.0	1.0	1.0	9	1	1000	2	0		
11113	14	1	11	111.0	1.0	1.0	14	0			0		
11113	8	1	11	111.0	1.0	1.0	8	1	355	2	0		
11113	15	1	11	111.0	1.0	1.0	15	0			0		
11113	13	1	11	111.0	1.0	1.0	13	0			0		
11113	21	1	11	111.0	1.0	1.0	21	0			0		
11113	11	1	11	111.0	1.0	1.0	11	0			0		
11113	16	1	11	111.0	1.0	1.0	16	0			0		
11113	7	1	11	111.0	1.0	1.0	7	0			0		
11113	22	1	11	111.0	1.0	1.0	22	1	220	2	0		
11114	21	1	11	111.0	1.0	1.0	21	0			0		
11114	12	1	11	111.0	1.0	1.0	12	0			0		
11114	18	1	11	111.0	1.0	1.0	18	1	300	2	0		
11114	9	1	11	111.0	1.0	1.0	9	1	105	2	0		
11114	19	1	11	111.0	1.0	1.0	19	0			0		
11114	22	1	11	111.0	1.0	1.0	22	0			0		
11114	16	1	11	111.0	1.0	1.0	16	0			0		
11114	26	1	11	111.0	1.0	1.0	26	0			0		
11114	20	1	11	111.0	1.0	1.0	20	0			0		
11114	2	1	11	111.0	1.0	1.0	2	0			0		
11114	4	1	11	111.0	1.0	1.0	4	1	160	2	0		
11114	8	1	11	111.0	1.0	1.0	8	0			0		
11114	11	1	11	111.0	1.0	1.0	11	0			0		
11114	6	1	11	111.0	1.0	1.0	6	0			0		
11114	1	1	11	111.0	1.0	1.0	1	1	200	2	0		
11114	3	1	11	111.0	1.0	1.0	3	0			0		
11114	23	1	11	111.0	1.0	1.0	23	0			0		
11114	17	1	11	111.0	1.0	1.0	17	0			0		
11114	5	1	11	111.0	1.0	1.0	5	0			0		
11114	13	1	11	111.0	1.0	1.0	13	0			0		
11114	15	1	11	111.0	1.0	1.0	15	0			0		
11114	24	1	11	111.0	1.0	1.0	24	0			0		
11114	7	1	11	111.0	1.0	1.0	7	0			0		
11114	25	1	11	111.0	1.0	1.0	25	0			0		
11114	14	1	11	111.0	1.0	1.0	14	0			0		
11114	10	1	11	111.0	1.0	1.0	10	1	40	2	0		
11115	11	1	11	111.0	1.0	1.0	11	0			0		
11115	6	1	11	111.0	1.0	1.0	6	0			0		
11115	18	1	11	111.0	1.0	1.0	18	0			0		
11115	21	1	11	111.0	1.0	1.0	21	0			0		
11115	19	1	11	111.0	1.0	1.0	19	0			0		
11115	16	1	11	111.0	1.0	1.0	16	0			0		
11115	14	1	11	111.0	1.0	1.0	14	0			0		
11115	20	1	11	111.0	1.0	1.0	20	0			0		
11115	2	1	11	111.0	1.0	1.0	2	1	1250	2	0		
11115	8	1	11	111.0	1.0	1.0	8	0			0		
11115	12	1	11	111.0	1.0	1.0	12	0			0		
11115	9	1	11	111.0	1.0	1.0	9	0			0		
11115	3	1	11	111.0	1.0	1.0	3	0			0		
11115	7	1	11	111.0	1.0	1.0	7	0			0		
11115	10	1	11	111.0	1.0	1.0	10	1	40	2	0		
11115	5	1	11	111.0	1.0	1.0	5	1	80	2	0		
11115	23	1	11	111.0	1.0	1.0	23	0			0		
11115	17	1	11	111.0	1.0	1.0	17	0			0		
11115	26	1	11	111.0	1.0	1.0	26	0			0		
11115	24	1	11	111.0	1.0	1.0	24	0			0		
11115	22	1	11	111.0	1.0	1.0	22	1	50	2	0		
11115	25	1	11	111.0	1.0	1.0	25	0			0		
11115	4	1	11	111.0	1.0	1.0	4	1	120	2	0		
11115	15	1	11	111.0	1.0	1.0	15	0			0		
11115	13	1	11	111.0	1.0	1.0	13	0			0		
11115	1	1	11	111.0	1.0	1.0	1	1	1200	2	0		
11116	25	1	11	111.0	1.0	1.0	25	0			0		
11116	5	1	11	111.0	1.0	1.0	5	0			0		
11116	17	1	11	111.0	1.0	1.0	17	0			0		
11116	16	1	11	111.0	1.0	1.0	16	0			0		
11116	11	1	11	111.0	1.0	1.0	11	0			0		
11116	19	1	11	111.0	1.0	1.0	19	0			0		
11116	9	1	11	111.0	1.0	1.0	9	0			0		
11116	21	1	11	111.0	1.0	1.0	21	1	50	2	0		
11116	24	1	11	111.0	1.0	1.0	24	0			0		
11116	3	1	11	111.0	1.0	1.0	3	0			0		
11116	12	1	11	111.0	1.0	1.0	12	0			0		
11116	6	1	11	111.0	1.0	1.0	6	0			0		
11116	15	1	11	111.0	1.0	1.0	15	0			0		
11116	8	1	11	111.0	1.0	1.0	8	0			0		
11116	23	1	11	111.0	1.0	1.0	23	0			0		
11116	2	1	11	111.0	1.0	1.0	2	0			0		
11116	18	1	11	111.0	1.0	1.0	18	0			0		
11116	22	1	11	111.0	1.0	1.0	22	1	10	2	0		
11116	26	1	11	111.0	1.0	1.0	26	0			0		
11116	4	1	11	111.0	1.0	1.0	4	1	100	2	0		
11116	13	1	11	111.0	1.0	1.0	13	0			0		
11116	10	1	11	111.0	1.0	1.0	10	1	10	2	0		
11116	20	1	11	111.0	1.0	1.0	20	1	10	2	0		
11116	7	1	11	111.0	1.0	1.0	7	0			0		
11116	14	1	11	111.0	1.0	1.0	14	0			0		
11116	1	1	11	111.0	1.0	1.0	1	1	1500	2	0		
11117	15	1	11	111.0	1.0	1.0	15	1	900	2	0		
11117	12	1	11	111.0	1.0	1.0	12	0			0		
11117	18	1	11	111.0	1.0	1.0	18	0			0		
11117	3	1	11	111.0	1.0	1.0	3	1	100	2	0		
11117	25	1	11	111.0	1.0	1.0	25	0			0		
11117	13	1	11	111.0	1.0	1.0	13	0			0		
11117	2	1	11	111.0	1.0	1.0	2	1	500	2	0		
11117	6	1	11	111.0	1.0	1.0	6	0			0		
11117	14	1	11	111.0	1.0	1.0	14	0			0		
11117	9	1	11	111.0	1.0	1.0	9	0			0		
11117	22	1	11	111.0	1.0	1.0	22	0			0		
11117	24	1	11	111.0	1.0	1.0	24	0			0		
11117	26	1	11	111.0	1.0	1.0	26	0			0		
11117	17	1	11	111.0	1.0	1.0	17	0			0		
11117	20	1	11	111.0	1.0	1.0	20	0			0		
11117	1	1	11	111.0	1.0	1.0	1	1	1500	2	0		
11117	7	1	11	111.0	1.0	1.0	7	0			0		
11117	10	1	11	111.0	1.0	1.0	10	1	20	2	1	20	2
11117	8	1	11	111.0	1.0	1.0	8	0			0		
11117	21	1	11	111.0	1.0	1.0	21	0			0		
11117	4	1	11	111.0	1.0	1.0	4	1	120	2	0		
11117	11	1	11	111.0	1.0	1.0	11	0			0		
11117	19	1	11	111.0	1.0	1.0	19	0			0		
11117	5	1	11	111.0	1.0	1.0	5	1	170	2	1	40	2
11117	16	1	11	111.0	1.0	1.0	16	0			0		
11117	23	1	11	111.0	1.0	1.0	23	0			0		
11118	16	1	11	111.0	1.0	1.0	16	1	80	2	0		
11118	20	1	11	111.0	1.0	1.0	20	0			0		
11118	21	1	11	111.0	1.0	1.0	21	1	35	2	0		
11118	4	1	11	111.0	1.0	1.0	4	1	240	2	0		
11118	12	1	11	111.0	1.0	1.0	12	0			0		
11118	23	1	11	111.0	1.0	1.0	23	0			0		
11118	15	1	11	111.0	1.0	1.0	15	0			0		
11118	7	1	11	111.0	1.0	1.0	7	0			0		
11118	11	1	11	111.0	1.0	1.0	11	1	1800	2	0		
11118	22	1	11	111.0	1.0	1.0	22	1	400	2	0		
11118	8	1	11	111.0	1.0	1.0	8	1	90	2	0		
11118	24	1	11	111.0	1.0	1.0	24	0			0		
11118	14	1	11	111.0	1.0	1.0	14	0			0		
11118	19	1	11	111.0	1.0	1.0	19	0			0		
11118	10	1	11	111.0	1.0	1.0	10	1	40	2	0		
11118	26	1	11	111.0	1.0	1.0	26	0			0		
11118	17	1	11	111.0	1.0	1.0	17	0			0		
11118	9	1	11	111.0	1.0	1.0	9	0			0		
11118	1	1	11	111.0	1.0	1.0	1	1	2900	2	0		
11118	13	1	11	111.0	1.0	1.0	13	1	1100	2	0		
11118	25	1	11	111.0	1.0	1.0	25	0			0		
11118	5	1	11	111.0	1.0	1.0	5	1	200	2	0		
11118	18	1	11	111.0	1.0	1.0	18	1	100	2	0		
11118	3	1	11	111.0	1.0	1.0	3	1	2100	2	0		
11118	2	1	11	111.0	1.0	1.0	2	1	500	2	0		
11118	6	1	11	111.0	1.0	1.0	6	1	60	2	0		
11119	17	1	11	111.0	1.0	1.0	17	0			0		
11119	12	1	11	111.0	1.0	1.0	12	0			0		
11119	1	1	11	111.0	1.0	1.0	1	0			0		
11119	8	1	11	111.0	1.0	1.0	8	0			0		
11119	5	1	11	111.0	1.0	1.0	5	1	60	2	0		
11119	7	1	11	111.0	1.0	1.0	7	0			0		
11119	3	1	11	111.0	1.0	1.0	3	0			0		
11119	23	1	11	111.0	1.0	1.0	23	0			0		
11119	18	1	11	111.0	1.0	1.0	18	1	25	2	0		
11119	25	1	11	111.0	1.0	1.0	25	0			0		
11119	21	1	11	111.0	1.0	1.0	21	0			0		
11119	4	1	11	111.0	1.0	1.0	4	1	100	2	0		
11119	9	1	11	111.0	1.0	1.0	9	0			0		
11119	15	1	11	111.0	1.0	1.0	15	0			0		
11119	22	1	11	111.0	1.0	1.0	22	0			0		
11119	6	1	11	111.0	1.0	1.0	6	0			0		
11119	24	1	11	111.0	1.0	1.0	24	0			0		
11119	14	1	11	111.0	1.0	1.0	14	0			0		
11119	13	1	11	111.0	1.0	1.0	13	0			0		
11119	11	1	11	111.0	1.0	1.0	11	0			0		
11119	10	1	11	111.0	1.0	1.0	10	1	20	2	0		
11119	19	1	11	111.0	1.0	1.0	19	0			0		
11119	16	1	11	111.0	1.0	1.0	16	0			0		
11119	20	1	11	111.0	1.0	1.0	20	0			0		
11119	26	1	11	111.0	1.0	1.0	26	0			0		
11119	2	1	11	111.0	1.0	1.0	2	0			0		
11120	6	1	11	111.0	1.0	1.0	6	0			0		
11120	13	1	11	111.0	1.0	1.0	13	1	280	2	0		
11120	19	1	11	111.0	1.0	1.0	19	0			0		
11120	9	1	11	111.0	1.0	1.0	9	0			0		
11120	17	1	11	111.0	1.0	1.0	17	0			0		
11120	11	1	11	111.0	1.0	1.0	11	0			0		
11120	22	1	11	111.0	1.0	1.0	22	1	10	2	0		
11120	23	1	11	111.0	1.0	1.0	23	0			0		
11120	10	1	11	111.0	1.0	1.0	10	0			0		
11120	21	1	11	111.0	1.0	1.0	21	0			0		
11120	4	1	11	111.0	1.0	1.0	4	1	60	2	0		
11120	26	1	11	111.0	1.0	1.0	26	0			0		
11120	24	1	11	111.0	1.0	1.0	24	0			0		
11120	15	1	11	111.0	1.0	1.0	15	0			0		
11120	20	1	11	111.0	1.0	1.0	20	0			0		
11120	7	1	11	111.0	1.0	1.0	7	0			0		
11120	12	1	11	111.0	1.0	1.0	12	0			0		
11120	3	1	11	111.0	1.0	1.0	3	1	100	2	0		
11120	2	1	11	111.0	1.0	1.0	2	1	280	2	0		
11120	5	1	11	111.0	1.0	1.0	5	0			0		
11120	25	1	11	111.0	1.0	1.0	25	1	30	2	0		
11120	14	1	11	111.0	1.0	1.0	14	0			0		
11120	1	1	11	111.0	1.0	1.0	1	1	1750	2	0		
11120	8	1	11	111.0	1.0	1.0	8	1	60	2	0		
11120	16	1	11	111.0	1.0	1.0	16	0			0		
11120	18	1	11	111.0	1.0	1.0	18	0			0		
11201	12	1	12	112.0	1.0	2.0	12	0			0		
11201	14	1	12	112.0	1.0	2.0	14	0			0		
11201	13	1	12	112.0	1.0	2.0	13	0			0		
11201	7	1	12	112.0	1.0	2.0	7	0			0		
11201	15	1	12	112.0	1.0	2.0	15	0			0		
11201	1	1	12	112.0	1.0	2.0	1	1	750	2	0		
11201	25	1	12	112.0	1.0	2.0	25	0			0		
11201	4	1	12	112.0	1.0	2.0	4	1	200	2	0		
11201	20	1	12	112.0	1.0	2.0	20	0			0		
11201	19	1	12	112.0	1.0	2.0	19	0			0		
11201	24	1	12	112.0	1.0	2.0	24	0			0		
11201	10	1	12	112.0	1.0	2.0	10	1	30	2	0		
11201	5	1	12	112.0	1.0	2.0	5	1	50	2	0		
11201	21	1	12	112.0	1.0	2.0	21	0			0		
11201	11	1	12	112.0	1.0	2.0	11	0			0		
11201	6	1	12	112.0	1.0	2.0	6	0			0		
11201	17	1	12	112.0	1.0	2.0	17	0			0		
11201	8	1	12	112.0	1.0	2.0	8	0			0		
11201	18	1	12	112.0	1.0	2.0	18	0			0		
11201	26	1	12	112.0	1.0	2.0	26	0			0		
11201	23	1	12	112.0	1.0	2.0	23	0			0		
11201	3	1	12	112.0	1.0	2.0	3	1	800	2	0		
11201	9	1	12	112.0	1.0	2.0	9	0			0		
11201	16	1	12	112.0	1.0	2.0	16	0			0		
11201	22	1	12	112.0	1.0	2.0	22	1	80	2	0		
11201	2	1	12	112.0	1.0	2.0	2	1	500	2	0		
11202	21	1	12	112.0	1.0	2.0	21	0			0		
11202	9	1	12	112.0	1.0	2.0	9	0			0		
11202	10	1	12	112.0	1.0	2.0	10	1	20	2	0		
11202	1	1	12	112.0	1.0	2.0	1	1	850	2	0		
11202	26	1	12	112.0	1.0	2.0	26	0			0		
11202	15	1	12	112.0	1.0	2.0	15	0			0		
11202	7	1	12	112.0	1.0	2.0	7	0			0		
11202	20	1	12	112.0	1.0	2.0	20	0			0		
11202	6	1	12	112.0	1.0	2.0	6	0			0		
11202	18	1	12	112.0	1.0	2.0	18	0			0		
11202	17	1	12	112.0	1.0	2.0	17	0			0		
11202	5	1	12	112.0	1.0	2.0	5	0			0		
11202	16	1	12	112.0	1.0	2.0	16	0			0		
11202	2	1	12	112.0	1.0	2.0	2	1	250	2	0		
11202	19	1	12	112.0	1.0	2.0	19	1	50	2	0		
11202	23	1	12	112.0	1.0	2.0	23	0			0		
11202	8	1	12	112.0	1.0	2.0	8	0			0		
11202	3	1	12	112.0	1.0	2.0	3	0			0		
11202	24	1	12	112.0	1.0	2.0	24	0			0		
11202	25	1	12	112.0	1.0	2.0	25	0			0		
11202	11	1	12	112.0	1.0	2.0	11	0			0		
11202	4	1	12	112.0	1.0	2.0	4	1	100	2	0		
11202	14	1	12	112.0	1.0	2.0	14	0			0		
11202	13	1	12	112.0	1.0	2.0	13	0			0		
11202	22	1	12	112.0	1.0	2.0	22	1	80	2	0		
11202	12	1	12	112.0	1.0	2.0	12	0			0		
11203	13	1	12	112.0	1.0	2.0	13	1	20	2	0		
