hhid	strno	villno	group	district	size	line	village	j01	j02	j03	j04	j04u	j05	j06	j06u	j07	j07u
10414	1.0	104.0	3.0	1.0	7	19	4	19	1	3	1.0	28	1	3.0	28	60	2
10414	1.0	104.0	3.0	1.0	7	22	4	22	0								
10414	1.0	104.0	3.0	1.0	7	64	4	64	0								
10414	1.0	104.0	3.0	1.0	7	7	4	7	0								
10414	1.0	104.0	3.0	1.0	7	2	4	2	1	7	5.0	27	0				
10414	1.0	104.0	3.0	1.0	7	18	4	18	0								
10414	1.0	104.0	3.0	1.0	7	47	4	47	0								
10414	1.0	104.0	3.0	1.0	7	32	4	32	0								
10414	1.0	104.0	3.0	1.0	7	57	4	57	0								
10414	1.0	104.0	3.0	1.0	7	52	4	52	1	2	3.0	3	0				
10414	1.0	104.0	3.0	1.0	7	45	4	45	0								
10414	1.0	104.0	3.0	1.0	7	36	4	36	0								
10414	1.0	104.0	3.0	1.0	7	60	4	60	0								
10414	1.0	104.0	3.0	1.0	7	27	4	27	0								
10414	1.0	104.0	3.0	1.0	7	26	4	26	0								
10414	1.0	104.0	3.0	1.0	7	42	4	42	0								
10414	1.0	104.0	3.0	1.0	7	44	4	44	1	3	3.0	5	1	15.0	5	30	2
10414	1.0	104.0	3.0	1.0	7	46	4	46	0								
10414	1.0	104.0	3.0	1.0	7	35	4	35	0								
10414	1.0	104.0	3.0	1.0	7	30	4	30	0								
10414	1.0	104.0	3.0	1.0	7	17	4	17	0								
10414	1.0	104.0	3.0	1.0	7	9	4	9	0								
10414	1.0	104.0	3.0	1.0	7	68	4	68	1	2	2.0	27	1	2.0	27	100	2
10414	1.0	104.0	3.0	1.0	7	5	4	5	0								
10414	1.0	104.0	3.0	1.0	7	28	4	28	0								
10414	1.0	104.0	3.0	1.0	7	15	4	15	0								
10414	1.0	104.0	3.0	1.0	7	63	4	63	0								
10414	1.0	104.0	3.0	1.0	7	41	4	41	0								
10414	1.0	104.0	3.0	1.0	7	24	4	24	0								
10414	1.0	104.0	3.0	1.0	7	59	4	59	0								
10414	1.0	104.0	3.0	1.0	7	62	4	62	1	1	3.0	3	0				
10414	1.0	104.0	3.0	1.0	7	72	4	72	0								
10414	1.0	104.0	3.0	1.0	7	25	4	25	0								
10414	1.0	104.0	3.0	1.0	7	71	4	71	0								
10414	1.0	104.0	3.0	1.0	7	31	4	31	0								
10414	1.0	104.0	3.0	1.0	7	3	4	3	0								
10414	1.0	104.0	3.0	1.0	7	11	4	11	1	3	1.0	24	0				
10414	1.0	104.0	3.0	1.0	7	12	4	12	0								
10414	1.0	104.0	3.0	1.0	7	13	4	13	0								
10414	1.0	104.0	3.0	1.0	7	23	4	23	0								
10414	1.0	104.0	3.0	1.0	7	1	4	1	0								
10414	1.0	104.0	3.0	1.0	7	51	4	51	0								
10414	1.0	104.0	3.0	1.0	7	14	4	14	0								
10414	1.0	104.0	3.0	1.0	7	49	4	49	0								
10414	1.0	104.0	3.0	1.0	7	43	4	43	0								
10414	1.0	104.0	3.0	1.0	7	61	4	61	0								
10414	1.0	104.0	3.0	1.0	7	8	4	8	1	7	10.0	3	0				
10414	1.0	104.0	3.0	1.0	7	54	4	54	0								
10414	1.0	104.0	3.0	1.0	7	39	4	39	0		1.0						
10414	1.0	104.0	3.0	1.0	7	53	4	53	0								
10414	1.0	104.0	3.0	1.0	7	6	4	6	0								
10414	1.0	104.0	3.0	1.0	7	10	4	10	0								
10414	1.0	104.0	3.0	1.0	7	70	4	70	0								
10414	1.0	104.0	3.0	1.0	7	4	4	4	1	5	4.0	27	0				
10414	1.0	104.0	3.0	1.0	7	33	4	33	0								
10414	1.0	104.0	3.0	1.0	7	37	4	37	0								
10414	1.0	104.0	3.0	1.0	7	48	4	48	0								
10414	1.0	104.0	3.0	1.0	7	66	4	66	0								
10414	1.0	104.0	3.0	1.0	7	69	4	69	0								
10414	1.0	104.0	3.0	1.0	7	58	4	58	0								
10414	1.0	104.0	3.0	1.0	7	56	4	56	0								
10414	1.0	104.0	3.0	1.0	7	55	4	55	1	1	1.0	3	0				
10414	1.0	104.0	3.0	1.0	7	67	4	67	0								
10414	1.0	104.0	3.0	1.0	7	40	4	40	0								
10414	1.0	104.0	3.0	1.0	7	65	4	65	0								
10414	1.0	104.0	3.0	1.0	7	20	4	20	0								
10414	1.0	104.0	3.0	1.0	7	34	4	34	0								
10414	1.0	104.0	3.0	1.0	7	21	4	21	0								
10414	1.0	104.0	3.0	1.0	7	50	4	50	0								
10416	1.0	104.0	3.0	1.0	9	54	4	54	0								
10416	1.0	104.0	3.0	1.0	9	44	4	44	0								
10416	1.0	104.0	3.0	1.0	9	47	4	47	0								
10416	1.0	104.0	3.0	1.0	9	2	4	2	1	7	4.0	27	0				
10416	1.0	104.0	3.0	1.0	9	18	4	18	0								
10416	1.0	104.0	3.0	1.0	9	60	4	60	0								
10416	1.0	104.0	3.0	1.0	9	64	4	64	0								
10416	1.0	104.0	3.0	1.0	9	66	4	66	0								
10416	1.0	104.0	3.0	1.0	9	36	4	36	0								
10416	1.0	104.0	3.0	1.0	9	9	4	9	0								
10416	1.0	104.0	3.0	1.0	9	46	4	46	1	3	2.0	5	0				
10416	1.0	104.0	3.0	1.0	9	35	4	35	0								
10416	1.0	104.0	3.0	1.0	9	30	4	30	0								
10416	1.0	104.0	3.0	1.0	9	71	4	71	0								
10416	1.0	104.0	3.0	1.0	9	48	4	48	0								
10416	1.0	104.0	3.0	1.0	9	20	4	20	0								
10416	1.0	104.0	3.0	1.0	9	15	4	15	0								
10416	1.0	104.0	3.0	1.0	9	38	4	38	0								
10416	1.0	104.0	3.0	1.0	9	63	4	63	0								
10416	1.0	104.0	3.0	1.0	9	25	4	25	0								
10416	1.0	104.0	3.0	1.0	9	39	4	39	0		1.0						
10416	1.0	104.0	3.0	1.0	9	68	4	68	0								
10416	1.0	104.0	3.0	1.0	9	1	4	1	1	3	0.5	27	0				
10416	1.0	104.0	3.0	1.0	9	59	4	59	0								
10416	1.0	104.0	3.0	1.0	9	50	4	50	0								
10416	1.0	104.0	3.0	1.0	9	17	4	17	0								
10416	1.0	104.0	3.0	1.0	9	56	4	56	0								
10416	1.0	104.0	3.0	1.0	9	6	4	6	0								
10416	1.0	104.0	3.0	1.0	9	27	4	27	0								
10416	1.0	104.0	3.0	1.0	9	55	4	55	1	7	1.0	3	0				
10416	1.0	104.0	3.0	1.0	9	19	4	19	0								
10416	1.0	104.0	3.0	1.0	9	22	4	22	0								
10416	1.0	104.0	3.0	1.0	9	12	4	12	1	2	10.0	3	0				
10416	1.0	104.0	3.0	1.0	9	40	4	40	0								
10416	1.0	104.0	3.0	1.0	9	8	4	8	1	1	12.0	3	0				
10416	1.0	104.0	3.0	1.0	9	58	4	58	0								
10416	1.0	104.0	3.0	1.0	9	37	4	37	0								
10416	1.0	104.0	3.0	1.0	9	33	4	33	0								
10416	1.0	104.0	3.0	1.0	9	10	4	10	1	1	6.0	27	0				
10416	1.0	104.0	3.0	1.0	9	51	4	51	0								
10416	1.0	104.0	3.0	1.0	9	26	4	26	0								
10416	1.0	104.0	3.0	1.0	9	65	4	65	0								
10416	1.0	104.0	3.0	1.0	9	61	4	61	0								
10416	1.0	104.0	3.0	1.0	9	32	4	32	0								
10416	1.0	104.0	3.0	1.0	9	24	4	24	0								
10416	1.0	104.0	3.0	1.0	9	34	4	34	0								
10416	1.0	104.0	3.0	1.0	9	4	4	4	0								
10416	1.0	104.0	3.0	1.0	9	3	4	3	0								
10416	1.0	104.0	3.0	1.0	9	53	4	53	0								
10416	1.0	104.0	3.0	1.0	9	70	4	70	0								
10416	1.0	104.0	3.0	1.0	9	52	4	52	0								
10416	1.0	104.0	3.0	1.0	9	5	4	5	0								
10416	1.0	104.0	3.0	1.0	9	11	4	11	1	2	16.0	3	0				
10416	1.0	104.0	3.0	1.0	9	14	4	14	0								
10416	1.0	104.0	3.0	1.0	9	72	4	72	0								
10416	1.0	104.0	3.0	1.0	9	42	4	42	1	3	1.0	27	0				
10416	1.0	104.0	3.0	1.0	9	43	4	43	1	1	2.0	5	0				
10416	1.0	104.0	3.0	1.0	9	49	4	49	0								
10416	1.0	104.0	3.0	1.0	9	13	4	13	1	1	8.0	3	1	1.0	5	20	2
10416	1.0	104.0	3.0	1.0	9	21	4	21	0								
10416	1.0	104.0	3.0	1.0	9	67	4	67	0								
10416	1.0	104.0	3.0	1.0	9	57	4	57	0								
10416	1.0	104.0	3.0	1.0	9	62	4	62	0								
10416	1.0	104.0	3.0	1.0	9	45	4	45	0								
10416	1.0	104.0	3.0	1.0	9	7	4	7	0								
10416	1.0	104.0	3.0	1.0	9	28	4	28	0								
10416	1.0	104.0	3.0	1.0	9	41	4	41	0								
10416	1.0	104.0	3.0	1.0	9	31	4	31	1	3	1.0	3	0				
10416	1.0	104.0	3.0	1.0	9	69	4	69	0								
10416	1.0	104.0	3.0	1.0	9	29	4	29	1	2	1.0	5	1	2.0	5	100	2
10416	1.0	104.0	3.0	1.0	9	23	4	23	0								
10417	1.0	104.0	3.0	1.0	6	54	4	54	1	3	10.0	3	0				
10417	1.0	104.0	3.0	1.0	6	49	4	49	0								
10417	1.0	104.0	3.0	1.0	6	13	4	13	0								
10417	1.0	104.0	3.0	1.0	6	32	4	32	0								
10417	1.0	104.0	3.0	1.0	6	24	4	24	0								
10417	1.0	104.0	3.0	1.0	6	39	4	39	0		1.0						
10417	1.0	104.0	3.0	1.0	6	60	4	60	0								
10417	1.0	104.0	3.0	1.0	6	48	4	48	0								
10417	1.0	104.0	3.0	1.0	6	56	4	56	0								
10417	1.0	104.0	3.0	1.0	6	22	4	22	0								
10417	1.0	104.0	3.0	1.0	6	29	4	29	1	2	2.0	5	1	4.0	5	40	2
10417	1.0	104.0	3.0	1.0	6	57	4	57	0								
10417	1.0	104.0	3.0	1.0	6	12	4	12	0								
10417	1.0	104.0	3.0	1.0	6	52	4	52	1	2	3.0	3	0				
10417	1.0	104.0	3.0	1.0	6	14	4	14	0								
10417	1.0	104.0	3.0	1.0	6	19	4	19	1	2	1.0	28	1	2.0	28	20	2
10417	1.0	104.0	3.0	1.0	6	11	4	11	1	3	12.0	3	0				
10417	1.0	104.0	3.0	1.0	6	21	4	21	0								
10417	1.0	104.0	3.0	1.0	6	66	4	66	0								
10417	1.0	104.0	3.0	1.0	6	9	4	9	0								
10417	1.0	104.0	3.0	1.0	6	4	4	4	1	5	4.0	27	0				
10417	1.0	104.0	3.0	1.0	6	51	4	51	0								
10417	1.0	104.0	3.0	1.0	6	25	4	25	0								
10417	1.0	104.0	3.0	1.0	6	65	4	65	0								
10417	1.0	104.0	3.0	1.0	6	28	4	28	0								
10417	1.0	104.0	3.0	1.0	6	34	4	34	0								
10417	1.0	104.0	3.0	1.0	6	2	4	2	1	7	6.0	27	0				
10417	1.0	104.0	3.0	1.0	6	17	4	17	0								
10417	1.0	104.0	3.0	1.0	6	55	4	55	1	1	1.0	3	0				
10417	1.0	104.0	3.0	1.0	6	26	4	26	0								
10417	1.0	104.0	3.0	1.0	6	63	4	63	0								
10417	1.0	104.0	3.0	1.0	6	15	4	15	0								
10417	1.0	104.0	3.0	1.0	6	18	4	18	0								
10417	1.0	104.0	3.0	1.0	6	42	4	42	0								
10417	1.0	104.0	3.0	1.0	6	69	4	69	0								
10417	1.0	104.0	3.0	1.0	6	59	4	59	0								
10417	1.0	104.0	3.0	1.0	6	45	4	45	0								
10417	1.0	104.0	3.0	1.0	6	71	4	71	0								
10417	1.0	104.0	3.0	1.0	6	31	4	31	0								
10417	1.0	104.0	3.0	1.0	6	58	4	58	0								
10417	1.0	104.0	3.0	1.0	6	43	4	43	0								
10417	1.0	104.0	3.0	1.0	6	44	4	44	1	4	2.0	5	0				
10417	1.0	104.0	3.0	1.0	6	1	4	1	0								
10417	1.0	104.0	3.0	1.0	6	68	4	68	0								
10417	1.0	104.0	3.0	1.0	6	7	4	7	0								
10417	1.0	104.0	3.0	1.0	6	8	4	8	0								
10417	1.0	104.0	3.0	1.0	6	33	4	33	0								
10417	1.0	104.0	3.0	1.0	6	3	4	3	0								
10417	1.0	104.0	3.0	1.0	6	40	4	40	0								
10417	1.0	104.0	3.0	1.0	6	10	4	10	0								
10417	1.0	104.0	3.0	1.0	6	41	4	41	0								
10417	1.0	104.0	3.0	1.0	6	37	4	37	0								
10417	1.0	104.0	3.0	1.0	6	53	4	53	0								
10417	1.0	104.0	3.0	1.0	6	38	4	38	0								
10417	1.0	104.0	3.0	1.0	6	20	4	20	0								
10417	1.0	104.0	3.0	1.0	6	36	4	36	0								
10417	1.0	104.0	3.0	1.0	6	67	4	67	0								
10417	1.0	104.0	3.0	1.0	6	30	4	30	0								
10417	1.0	104.0	3.0	1.0	6	6	4	6	0								
10417	1.0	104.0	3.0	1.0	6	50	4	50	0								
10417	1.0	104.0	3.0	1.0	6	23	4	23	0								
10417	1.0	104.0	3.0	1.0	6	46	4	46	0								
10417	1.0	104.0	3.0	1.0	6	47	4	47	0								
10417	1.0	104.0	3.0	1.0	6	64	4	64	0								
10417	1.0	104.0	3.0	1.0	6	35	4	35	0								
10417	1.0	104.0	3.0	1.0	6	70	4	70	0								
10417	1.0	104.0	3.0	1.0	6	5	4	5	0								
10417	1.0	104.0	3.0	1.0	6	27	4	27	0								
10417	1.0	104.0	3.0	1.0	6	72	4	72	0								
10417	1.0	104.0	3.0	1.0	6	61	4	61	0								
10417	1.0	104.0	3.0	1.0	6	62	4	62	0								
10418	1.0	104.0	3.0	1.0	5	23	4	23	0								
10418	1.0	104.0	3.0	1.0	5	13	4	13	0								
10418	1.0	104.0	3.0	1.0	5	61	4	61	1	1	1.0	3	1	1.0	3	15	2
10418	1.0	104.0	3.0	1.0	5	44	4	44	1	1	2.0	5	0				
10418	1.0	104.0	3.0	1.0	5	55	4	55	0								
10418	1.0	104.0	3.0	1.0	5	8	4	8	1	1	5.5	3	0				
10418	1.0	104.0	3.0	1.0	5	48	4	48	0								
10418	1.0	104.0	3.0	1.0	5	29	4	29	1	1	1.0	5	1	1.0	5	50	2
10418	1.0	104.0	3.0	1.0	5	60	4	60	0								
10418	1.0	104.0	3.0	1.0	5	67	4	67	0								
10418	1.0	104.0	3.0	1.0	5	65	4	65	0								
10418	1.0	104.0	3.0	1.0	5	57	4	57	0								
10418	1.0	104.0	3.0	1.0	5	62	4	62	0								
10418	1.0	104.0	3.0	1.0	5	2	4	2	1	3	4.0	27	0				
10418	1.0	104.0	3.0	1.0	5	7	4	7	0								
10418	1.0	104.0	3.0	1.0	5	49	4	49	0								
10418	1.0	104.0	3.0	1.0	5	38	4	38	1	1	5.0	3	1	5.0	3	50	2
10418	1.0	104.0	3.0	1.0	5	33	4	33	0								
10418	1.0	104.0	3.0	1.0	5	12	4	12	1	1	7.0	3	0				
10418	1.0	104.0	3.0	1.0	5	45	4	45	0								
10418	1.0	104.0	3.0	1.0	5	53	4	53	0								
10418	1.0	104.0	3.0	1.0	5	35	4	35	0								
10418	1.0	104.0	3.0	1.0	5	39	4	39	0		1.0						
10418	1.0	104.0	3.0	1.0	5	43	4	43	0								
10418	1.0	104.0	3.0	1.0	5	63	4	63	0								
10418	1.0	104.0	3.0	1.0	5	64	4	64	0								
10418	1.0	104.0	3.0	1.0	5	9	4	9	1	1	1.0	3	0				
10418	1.0	104.0	3.0	1.0	5	70	4	70	0								
10418	1.0	104.0	3.0	1.0	5	5	4	5	0								
10418	1.0	104.0	3.0	1.0	5	51	4	51	1	2	1.0	3	1	2.0	3	20	2
10418	1.0	104.0	3.0	1.0	5	19	4	19	1	2	1.0	28	1	2.0	28	40	2
10418	1.0	104.0	3.0	1.0	5	15	4	15	1	2	1.5	27	0				
10418	1.0	104.0	3.0	1.0	5	66	4	66	0								
10418	1.0	104.0	3.0	1.0	5	59	4	59	0								
10418	1.0	104.0	3.0	1.0	5	6	4	6	1	2	4.0	27	0				
10418	1.0	104.0	3.0	1.0	5	31	4	31	1	1	1.0	3	0				
10418	1.0	104.0	3.0	1.0	5	14	4	14	0								
10418	1.0	104.0	3.0	1.0	5	4	4	4	1	1	5.0	27	0				
10418	1.0	104.0	3.0	1.0	5	52	4	52	1	1	3.0	3	1	2.0	5	20	2
10418	1.0	104.0	3.0	1.0	5	11	4	11	1	1	4.0	3	0				
10418	1.0	104.0	3.0	1.0	5	69	4	69	0								
10418	1.0	104.0	3.0	1.0	5	1	4	1	1	2	1.5	27	0				
10418	1.0	104.0	3.0	1.0	5	21	4	21	1	1	2.0	27	0				
10418	1.0	104.0	3.0	1.0	5	71	4	71	0								
10418	1.0	104.0	3.0	1.0	5	42	4	42	1	1	1.0	27	0				
10418	1.0	104.0	3.0	1.0	5	20	4	20	0								
10418	1.0	104.0	3.0	1.0	5	18	4	18	0								
10418	1.0	104.0	3.0	1.0	5	26	4	26	0								
10418	1.0	104.0	3.0	1.0	5	24	4	24	0								
10418	1.0	104.0	3.0	1.0	5	47	4	47	0								
10418	1.0	104.0	3.0	1.0	5	68	4	68	0								
10418	1.0	104.0	3.0	1.0	5	30	4	30	0								
10418	1.0	104.0	3.0	1.0	5	41	4	41	0								
10418	1.0	104.0	3.0	1.0	5	54	4	54	0								
10418	1.0	104.0	3.0	1.0	5	58	4	58	0								
10418	1.0	104.0	3.0	1.0	5	34	4	34	0								
10418	1.0	104.0	3.0	1.0	5	10	4	10	1	2	7.0	27	0				
10418	1.0	104.0	3.0	1.0	5	3	4	3	1	2	3.0	3	0				
10418	1.0	104.0	3.0	1.0	5	27	4	27	0								
10418	1.0	104.0	3.0	1.0	5	56	4	56	0								
10418	1.0	104.0	3.0	1.0	5	40	4	40	0								
10418	1.0	104.0	3.0	1.0	5	37	4	37	1	1	1.0	5	1	1.0	5	200	2
10418	1.0	104.0	3.0	1.0	5	46	4	46	0								
10418	1.0	104.0	3.0	1.0	5	50	4	50	0								
10418	1.0	104.0	3.0	1.0	5	25	4	25	0								
10418	1.0	104.0	3.0	1.0	5	72	4	72	0								
10418	1.0	104.0	3.0	1.0	5	28	4	28	0								
10418	1.0	104.0	3.0	1.0	5	36	4	36	0								
10418	1.0	104.0	3.0	1.0	5	17	4	17	0								
10418	1.0	104.0	3.0	1.0	5	22	4	22	0								
10418	1.0	104.0	3.0	1.0	5	32	4	32	0								
10419	1.0	104.0	3.0	1.0	7	26	4	26	0								
10419	1.0	104.0	3.0	1.0	7	12	4	12	0								
10419	1.0	104.0	3.0	1.0	7	39	4	39	0		1.0						
10419	1.0	104.0	3.0	1.0	7	40	4	40	0								
10419	1.0	104.0	3.0	1.0	7	53	4	53	0								
10419	1.0	104.0	3.0	1.0	7	54	4	54	0								
10419	1.0	104.0	3.0	1.0	7	63	4	63	0								
10419	1.0	104.0	3.0	1.0	7	65	4	65	0								
10419	1.0	104.0	3.0	1.0	7	3	4	3	0								
10419	1.0	104.0	3.0	1.0	7	20	4	20	0								
10419	1.0	104.0	3.0	1.0	7	28	4	28	0								
10419	1.0	104.0	3.0	1.0	7	7	4	7	0								
10419	1.0	104.0	3.0	1.0	7	43	4	43	0								
10419	1.0	104.0	3.0	1.0	7	8	4	8	0								
10419	1.0	104.0	3.0	1.0	7	22	4	22	0								
10419	1.0	104.0	3.0	1.0	7	21	4	21	1	3	0.5	27	1	1.5	27	60	2
10419	1.0	104.0	3.0	1.0	7	38	4	38	1	4	7.0	3	0				
10419	1.0	104.0	3.0	1.0	7	70	4	70	0								
10419	1.0	104.0	3.0	1.0	7	23	4	23	0								
10419	1.0	104.0	3.0	1.0	7	35	4	35	0								
10419	1.0	104.0	3.0	1.0	7	6	4	6	1	2	4.0	27	0				
10419	1.0	104.0	3.0	1.0	7	62	4	62	0								
10419	1.0	104.0	3.0	1.0	7	71	4	71	0								
10419	1.0	104.0	3.0	1.0	7	60	4	60	0								
10419	1.0	104.0	3.0	1.0	7	17	4	17	1	2	2.0	27	0				
10419	1.0	104.0	3.0	1.0	7	52	4	52	1	1	12.0	3	0				
10419	1.0	104.0	3.0	1.0	7	41	4	41	0								
10419	1.0	104.0	3.0	1.0	7	11	4	11	1	2	1.0	24	0				
10419	1.0	104.0	3.0	1.0	7	9	4	9	0								
10419	1.0	104.0	3.0	1.0	7	29	4	29	1	1	2.0	5	1	2.0	5	100	2
10419	1.0	104.0	3.0	1.0	7	5	4	5	0								
10419	1.0	104.0	3.0	1.0	7	72	4	72	0								
10419	1.0	104.0	3.0	1.0	7	10	4	10	0								
10419	1.0	104.0	3.0	1.0	7	49	4	49	0								
10419	1.0	104.0	3.0	1.0	7	51	4	51	0								
10419	1.0	104.0	3.0	1.0	7	58	4	58	0								
10419	1.0	104.0	3.0	1.0	7	46	4	46	1	1	3.0	5	0				
10419	1.0	104.0	3.0	1.0	7	4	4	4	1	1	3.0	27	0				
10419	1.0	104.0	3.0	1.0	7	27	4	27	0								
10419	1.0	104.0	3.0	1.0	7	2	4	2	1	7	5.0	27	0				
10419	1.0	104.0	3.0	1.0	7	42	4	42	0								
10419	1.0	104.0	3.0	1.0	7	45	4	45	1	1	1.0	5	1	1.0	5	30	2
10419	1.0	104.0	3.0	1.0	7	32	4	32	0								
10419	1.0	104.0	3.0	1.0	7	15	4	15	1	1	1.5	27	0				
10419	1.0	104.0	3.0	1.0	7	24	4	24	0								
10419	1.0	104.0	3.0	1.0	7	31	4	31	0								
10419	1.0	104.0	3.0	1.0	7	67	4	67	0								
10419	1.0	104.0	3.0	1.0	7	19	4	19	0								
10419	1.0	104.0	3.0	1.0	7	69	4	69	0								
10419	1.0	104.0	3.0	1.0	7	68	4	68	1	1	1.5	4	1	1.5	4	250	2
10419	1.0	104.0	3.0	1.0	7	64	4	64	1	1	0.5	3	1	0.5	3	60	2
10419	1.0	104.0	3.0	1.0	7	36	4	36	0								
10419	1.0	104.0	3.0	1.0	7	47	4	47	0								
10419	1.0	104.0	3.0	1.0	7	33	4	33	0								
10419	1.0	104.0	3.0	1.0	7	13	4	13	0								
10419	1.0	104.0	3.0	1.0	7	59	4	59	0								
10419	1.0	104.0	3.0	1.0	7	57	4	57	0								
10419	1.0	104.0	3.0	1.0	7	61	4	61	0								
10419	1.0	104.0	3.0	1.0	7	56	4	56	0								
10419	1.0	104.0	3.0	1.0	7	48	4	48	0								
10419	1.0	104.0	3.0	1.0	7	14	4	14	0								
10419	1.0	104.0	3.0	1.0	7	1	4	1	0								
10419	1.0	104.0	3.0	1.0	7	44	4	44	1	3	3.0	5	1	9.0	5	270	2
10419	1.0	104.0	3.0	1.0	7	18	4	18	0								
10419	1.0	104.0	3.0	1.0	7	50	4	50	0								
10419	1.0	104.0	3.0	1.0	7	25	4	25	0								
10419	1.0	104.0	3.0	1.0	7	30	4	30	0								
10419	1.0	104.0	3.0	1.0	7	66	4	66	0								
10419	1.0	104.0	3.0	1.0	7	34	4	34	0								
10419	1.0	104.0	3.0	1.0	7	55	4	55	1	2	2.0	3	0				
10419	1.0	104.0	3.0	1.0	7	37	4	37	0								
10420	1.0	104.0	3.0	1.0	5	41	4	41	0								
10420	1.0	104.0	3.0	1.0	5	34	4	34	0								
10420	1.0	104.0	3.0	1.0	5	72	4	72	0								
10420	1.0	104.0	3.0	1.0	5	62	4	62	0								
10420	1.0	104.0	3.0	1.0	5	39	4	39	0		1.0						
10420	1.0	104.0	3.0	1.0	5	7	4	7	0								
10420	1.0	104.0	3.0	1.0	5	63	4	63	0								
10420	1.0	104.0	3.0	1.0	5	23	4	23	0								
10420	1.0	104.0	3.0	1.0	5	28	4	28	0								
10420	1.0	104.0	3.0	1.0	5	14	4	14	0								
10420	1.0	104.0	3.0	1.0	5	9	4	9	0								
10420	1.0	104.0	3.0	1.0	5	54	4	54	0								
10420	1.0	104.0	3.0	1.0	5	57	4	57	0								
10420	1.0	104.0	3.0	1.0	5	67	4	67	0								
10420	1.0	104.0	3.0	1.0	5	40	4	40	0								
10420	1.0	104.0	3.0	1.0	5	51	4	51	1	3	1.0	5	1	3.0	3	6	1
10420	1.0	104.0	3.0	1.0	5	47	4	47	0								
10420	1.0	104.0	3.0	1.0	5	18	4	18	0								
10420	1.0	104.0	3.0	1.0	5	36	4	36	0								
10420	1.0	104.0	3.0	1.0	5	33	4	33	0								
10420	1.0	104.0	3.0	1.0	5	48	4	48	0								
10420	1.0	104.0	3.0	1.0	5	3	4	3	0								
10420	1.0	104.0	3.0	1.0	5	17	4	17	1	1	1.0	27	0				
10420	1.0	104.0	3.0	1.0	5	44	4	44	1	2	3.0	5	1	6.0	5	60	2
10420	1.0	104.0	3.0	1.0	5	61	4	61	0								
10420	1.0	104.0	3.0	1.0	5	70	4	70	0								
10420	1.0	104.0	3.0	1.0	5	32	4	32	0								
10420	1.0	104.0	3.0	1.0	5	64	4	64	0								
10420	1.0	104.0	3.0	1.0	5	52	4	52	1	6	4.0	3	1	24.0	3	100	2
10420	1.0	104.0	3.0	1.0	5	21	4	21	0								
10420	1.0	104.0	3.0	1.0	5	2	4	2	1	7	2.5	27	0				
10420	1.0	104.0	3.0	1.0	5	35	4	35	0								
10420	1.0	104.0	3.0	1.0	5	55	4	55	1	2	1.0	3	0				
10420	1.0	104.0	3.0	1.0	5	22	4	22	0								
10420	1.0	104.0	3.0	1.0	5	20	4	20	0								
10420	1.0	104.0	3.0	1.0	5	56	4	56	0								
10420	1.0	104.0	3.0	1.0	5	43	4	43	0								
10420	1.0	104.0	3.0	1.0	5	30	4	30	0								
10420	1.0	104.0	3.0	1.0	5	15	4	15	1	2	1.25	27	0				
10420	1.0	104.0	3.0	1.0	5	1	4	1	0								
10420	1.0	104.0	3.0	1.0	5	12	4	12	0								
10420	1.0	104.0	3.0	1.0	5	5	4	5	0								
10420	1.0	104.0	3.0	1.0	5	11	4	11	1	1	2.0	25	0				
10420	1.0	104.0	3.0	1.0	5	53	4	53	0								
10420	1.0	104.0	3.0	1.0	5	37	4	37	0								
10420	1.0	104.0	3.0	1.0	5	50	4	50	0								
10420	1.0	104.0	3.0	1.0	5	45	4	45	1	1	1.0	3	1	1.0	3	10	1
10420	1.0	104.0	3.0	1.0	5	29	4	29	1	4	1.0	5	1	4.0	5	200	2
10420	1.0	104.0	3.0	1.0	5	71	4	71	1	2	5.0	27	1	10.0	27	400	2
10420	1.0	104.0	3.0	1.0	5	26	4	26	0								
10420	1.0	104.0	3.0	1.0	5	6	4	6	0								
10420	1.0	104.0	3.0	1.0	5	4	4	4	0								
10420	1.0	104.0	3.0	1.0	5	31	4	31	0								
10420	1.0	104.0	3.0	1.0	5	59	4	59	0								
10420	1.0	104.0	3.0	1.0	5	68	4	68	0								
10420	1.0	104.0	3.0	1.0	5	58	4	58	0								
10420	1.0	104.0	3.0	1.0	5	66	4	66	0								
10420	1.0	104.0	3.0	1.0	5	10	4	10	0								
10420	1.0	104.0	3.0	1.0	5	65	4	65	0								
10420	1.0	104.0	3.0	1.0	5	69	4	69	1	1	1.1	4	1	1.1	4	70	1
10420	1.0	104.0	3.0	1.0	5	49	4	49	0								
10420	1.0	104.0	3.0	1.0	5	24	4	24	0								
10420	1.0	104.0	3.0	1.0	5	27	4	27	0								
10420	1.0	104.0	3.0	1.0	5	19	4	19	1	3	1.0	28	1	3.0	28	60	2
10420	1.0	104.0	3.0	1.0	5	8	4	8	0								
10420	1.0	104.0	3.0	1.0	5	60	4	60	0								
10420	1.0	104.0	3.0	1.0	5	42	4	42	0								
10420	1.0	104.0	3.0	1.0	5	46	4	46	1	3	3.0	5	0				
10420	1.0	104.0	3.0	1.0	5	13	4	13	0								
10420	1.0	104.0	3.0	1.0	5	38	4	38	1	2	6.0	3	1	12.0	3	200	2
10420	1.0	104.0	3.0	1.0	5	25	4	25	0								
10501	1.0	105.0	3.0	1.0	6	64	5	64	0								
10501	1.0	105.0	3.0	1.0	6	10	5	10	0								
10501	1.0	105.0	3.0	1.0	6	48	5	48	0								
