hhid	district	village	villno	strno	group	g50	g51	g52a	g52b	g52c	g52d	g52e	g52f	g52g	g52h	g52i	g52j	g52k	g52l	g53	g53u	g54	g54u	g55	g55u	g56	g56u	g57	g57u	g58	g59	g60	g60u	g61	g62	g62u	g63	g64	g65	g66a	g66u
11665	1	16	116.0	1.0	1.0	13	1	0	0	0	0	0	0	0	0	0	1	0	0					2	3	1.0	23	300	2	1	0								0		
11666	1	16	116.0	1.0	1.0	13	2	0	0	0	0	0	0	0	2	0	0	0	0	9	4	1.0	24					350	2	1	0								1	1.0	25
11667	1	16	116.0	1.0	1.0	14	3	0	0	0	0	0	0	2	1	0	0	0	0	4	3	1.0	24	2	3	1.0	24	1600	2	0	0								1	1.0	23
11668	1	16	116.0	1.0	1.0	14	3	0	0	0	0	0	1	0	0	0	0	0	0					2	3	1.0	24	1148	2	0	0								1	1.0	23
11750	1	17	117.0	1.0	2.0	14	1	0	0	0	0	0	0	0	0	2	1	0	0	2	3	0.5	15	2	3	1.0	23	800	2	1	0								1	1.0	15
11752	1	17	117.0	1.0	2.0	14	3	0	0	0	0	0	0	2	2	2	0	0	0	12	4	1.0	24					301	2	1	0								1	0.5	24
11753	1	17	117.0	1.0	2.0	14	1	0	0	0	0	0	0	0	0	0	0	0	0									350	2	1	0								0		
11760	1	17	117.0	1.0	2.0	13	1	0	0	0	0	0	0	0	0	1	2	0	0	8	4	1.5	22	4	4	1.0	17	270	2	1	0								1	1.0	22
11761	1	17	117.0	1.0	2.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	3	3	1.0	24					260	2	1	0								0		
11762	1	17	117.0	1.0	2.0	14	1	0	0	0	0	0	0	0	0	0	0	0	0									200	2	1	0								0		
11763	1	17	117.0	1.0	2.0	14	3	0	0	0	0	0	0	0	0	2	1	0	0	1	3	1.5	15	1	3	1.0	22	400	2	1	1	6.0	15	450			1	3	1	4.0	22
11764	1	17	117.0	1.0	2.0	14	3	0	0	0	0	0	0	0	0	2	1	0	0	4	3	3.0	25	2	3	2.0	25	300	2	0	0								1	4.0	24
11766	1	17	117.0	1.0	2.0	13	1	0	0	0	0	0	0	0	0	0	1	0	0					3	3	0.5	23	900	2	1	0								1	1.0	23
11766	1	17	117.0	1.0	2.0	14	1	0	0	0	0	0	0	0	0	0	1	0	0					3	3	0.5	17	300	2	1	0								1	2.0	17
11767	1	17	117.0	1.0	2.0	14	1	0	0	0	0	0	0	0	0	0	1	0	0					2	4	1.0	23	500	2	1	0								0		
11768	1	17	117.0	1.0	2.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	2	4	1.0	17					100	2	0	0								0		
11768	1	17	117.0	1.0	2.0	14	1	0	0	0	0	0	0	2	2	1	1	0	0	4	4	4.0	13	2	4	2.0	13	2500	2	0	1	8.0	13	1400		2	1	3	1	1.0	13
11769	1	17	117.0	1.0	2.0	13	3	0	0	0	0	0	1	1	2	1	0	0	0	3	3	1.5	24	2	3	1.0	24	400	2	0	0								0		
11851	1	18	118.0	1.0	1.0	13	1	0	0	0	0	0	0	0	0	0	1	1	0					6	4	1.0	23	2115	2	1	0								0		
11852	1	18	118.0	1.0	1.0	14	3	0	0	0	0	0	0	0	0	2	0	0	0	2	3	1.5	24					200	2	0	0								0		
11860	1	18	118.0	1.0	1.0	14	1	0	0	0	0	0	0	0	0	1	0	0	0					4	4	1.0	23	375	2	0	0								0		
11861	1	18	118.0	1.0	1.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	8	4	1.0	24					450	2	1	0								0		
11861	1	18	118.0	1.0	1.0	14	1	0	0	0	0	0	0	0	1	2	0	0	0	12	4	1.0	23	2	4	1.0	23	520	2	1	0								1	1.0	23
11862	1	18	118.0	1.0	1.0	13	3	0	0	0	0	0	0	0	2	0	0	0	0	16	4	1.0	23					550	2	1	0								0		
11864	1	18	118.0	1.0	1.0	13	3	0	0	0	0	0	0	0	0	0	2	0	0	3	4	1.0	22					350	2	0	0								0		
11865	1	18	118.0	1.0	1.0	13	3	0	0	0	0	0	0	0	2	0	0	0	0	6	4	1.0	24					50	2	0	0								0		
11865	1	18	118.0	1.0	1.0	14	3	0	0	0	0	0	0	1	2	0	0	0	0	2	3	1.0	24	1	3	1.0	24	150	2	0	0								0		
11866	1	18	118.0	1.0	1.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	8	4	1.0	21					350	2	1	0								1	1.0	17
11867	1	18	118.0	1.0	1.0	13	3	0	0	0	0	0	0	0	0	2	1	0	0	3	3	1.0	23	2	3	1.0	24	1100	2	0	0								0		
11867	1	18	118.0	1.0	1.0	14	3	0	0	0	0	0	0	0	0	0	1	1	0					2	3	0.5	24	1000	2	0	1	1.0	25		300	2	1	2	1	1.0	24
11868	1	18	118.0	1.0	1.0	13	1	0	0	0	0	0	0	2	0	0	0	0	0	4	4	1.0	17					180	2	1	0								0		
11869	1	18	118.0	1.0	1.0	13	1	0	0	0	0	0	0	0	1	2	0	0	0	2	4	2.0	15	10	4	1.0	23	3135	2	0	1	2.0	15	600		2	1	3	1	2.0	23
11870	1	18	118.0	1.0	1.0	13	3	0	0	0	0	0	0	0	1	2	0	0	0	2	3	1.0	22	2	3	1.0	23	400	2	0	1	1.0	15		600	2	1	9	1	1.5	21
11870	1	18	118.0	1.0	1.0	14	3	0	0	0	0	0	0	0	2	1	0	0	0	2	3	1.0	23	1	3	1.0	24	100	2	0	0								0		
11871	1	18	118.0	1.0	1.0	13	2	0	0	0	0	0	0	2	1	0	0	0	0	5	3	1.0	24	1	3	1.0	24	540	2	0	0		24						1	1.0	24
11871	1	18	118.0	1.0	1.0	14	2	0	0	0	0	0	0	0	0	1	0	0	0					2	3	0.5	24	500	2	0	1	1.0	21		350	2	1	9	0		
11872	1	18	118.0	1.0	1.0	13	3	0	0	0	0	0	0	2	0	0	0	0	0	4	3	1.0	23					850	2	0	0								0		
20150	2	1	201.0	2.0	3.0	14	1	0	0	0	0	0	0	0	0	0	1	0	0					1	3	1.0	22	50	2	0	0								1	10.0	1
20153	2	1	201.0	2.0	3.0	14	2	0	0	0	0	0	0	0	0	0	1	0	0					2	3	1.0	24	20	2	0	0								0		
20251	2	2	202.0	2.0	3.0	14	1	0	0	0	0	0	0	0	2	1	1	0	0	2	3	1.0	21	1	3	1.0	23	250	2	1	0								1	3.0	15
20350	2	3	203.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	0	0	0									200	2	1	0								0		
20351	2	3	203.0	2.0	2.0	13	3	0	0	0	0	0	0	0	0	2	0	0	0	8	4	1.0	24					500	2	0	0								0		
20361	2	3	203.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	1	0	0					2	3	1.0	24	25	2	1	0								1	0.2	24
20361	2	3	203.0	2.0	2.0	14	1	0	0	0	0	0	0	0	0	0	1	0	0					2	3	1.0	24	25	2	1	0								1	0.5	24
20362	2	3	203.0	2.0	2.0	13	2	0	0	0	0	0	0	0	1	2	1	0	0	3	3	1.0	23	1	3	1.0	23	300	2	0	0								1	1.0	23
20363	2	3	203.0	2.0	2.0	13	1	0	0	0	0	0	0	0	2	0	0	0	0	2	4	1.0	23					350	2	0	0								0		
20364	2	3	203.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	3	3	1.0	23					350	2	0	0								0		
20365	2	3	203.0	2.0	2.0	13	1	0	0	0	0	0	0	0	2	0	0	0	0	1	3	1.0	22					80	2	0	0								1	1.0	22
20366	2	3	203.0	2.0	2.0	13	1	0	0	0	0	0	0	0	1	2	0	0	0	4	4	1.0	15	4	4	1.0	21	800	2	1	0								1	1.0	15
20366	2	3	203.0	2.0	2.0	14	1	0	0	0	0	0	0	0	0	1	2	0	0	6	4	1.0	16	4	4	1.0	22	7500	2	1	0								0		
20367	2	3	203.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	1	0	0					3	3	1.0	24	36	2	1	0								0		
20367	2	3	203.0	2.0	2.0	14	2	0	0	0	0	0	0	0	1	0	0	0	0					1	3	1.0	24	10	2	1	0								0		
20368	2	3	203.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	2	4	1.0	16					400	2	1	0								1	1.0	24
20369	2	3	203.0	2.0	2.0	13	3	0	0	0	0	0	0	0	0	0	0	0	0									35	2	0	0								0		
20450	2	4	204.0	2.0	2.0	13	2	0	0	0	0	0	0	0	2	1	0	0	0	8	4	1.0	22	6	4	1.0	23	200	2	1	0								1	1.0	23
20450	2	4	204.0	2.0	2.0	14	2	0	0	0	0	0	0	0	1	2	0	0	0	5	4	1.0	23	4	4	1.0	2	200	2	1	0								1	1.0	22
20460	2	4	204.0	2.0	2.0	14	1	0	0	0	0	0	0	0	0	0	2	0	0	1	3	1.0	22					30	2	0	1	1.0	12		100	1	1	2	1	1.0	22
20461	2	4	204.0	2.0	2.0	13	2	0	0	0	0	0	0	0	0	2	0	0	0	8	4	1.0	23					250	2	0	0								0		
20462	2	4	204.0	2.0	2.0	13	3	0	0	0	0	0	0	0	0	2	0	0	0	2	4	1.0	21					140	2	1	0								0		
20464	2	4	204.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	0	0	0									200	2	1	0								0		
20465	2	4	204.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	1	0	0	0					1	2	1.0	23	40	2	0	0								1	1.0	24
20466	2	4	204.0	2.0	2.0	13	3	0	0	0	0	0	0	0	0	1	2	0	0	8	4	1.0	23	3	4	1.0	24	150	2	1	0								0		
20466	2	4	204.0	2.0	2.0	14	3	0	0	0	0	0	0	0	0	2	1	0	0	10	4	1.0	23	6	4	1.0	24	200	2	1	1	1.0	23		15	1	1	3	1	10.0	2
20467	2	4	204.0	2.0	2.0	13	1	0	0	0	0	0	0	0	1	2	0	0	0	4	4	1.0	23	3	4	1.0	24	200	2	1	0								1	1.0	23
20467	2	4	204.0	2.0	2.0	14	1	0	0	0	0	0	0	0	1	2	0	0	0	6	4	1.0	23	4	4	1.0	24	100	2	1	0								0		
20468	2	4	204.0	2.0	2.0	13	1	0	0	0	0	0	0	0	2	1	0	0	0	3	4	2.0	22	1	4	1.0	23	144	2	0	0								1	4.0	1
20469	2	4	204.0	2.0	2.0	13	2	0	0	0	0	0	0	0	2	1	0	0	0	2	4	1.0	22	1	4	1.0	23	160	2	0	0								1	2.0	1
20550	2	5	205.0	2.0	1.0	13	1	0	0	0	0	0	0	0	2	0	0	0	0	1	4	1.0	22					50	2	0	0								0		
20551	2	5	205.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	1	3	1.0	23					70	2	0	0								0		
20552	2	5	205.0	2.0	1.0	14	3	0	0	0	0	0	0	0	1	2	0	0	0	4	4	1.0	23	6	4	1.0	24	150	2	0	0								0		
20560	2	5	205.0	2.0	1.0	13	1	0	0	0	0	0	0	0	2	0	0	0	0	1	4	1.0	21					80	2	0	0								0		
20561	2	5	205.0	2.0	1.0	13	2	0	0	0	0	0	0	0	0	2	0	0	0	5	4	1.0	23					300	2	1	0								1	1.0	24
20563	2	5	205.0	2.0	1.0	13	2	0	0	0	0	0	0	0	0	1	2	2	0	1	3	1.0	22	3	3	1.0	24	400	2	1	0								0		
20563	2	5	205.0	2.0	1.0	14	1	0	0	0	0	0	0	0	0	2	1	1	0	1	3	2.0	22	2	3	1.0	24	200	2	1	0								0		
20564	2	5	205.0	2.0	1.0	13	1	0	0	0	0	0	0	0	2	0	0	0	0	1	2	1.0	23					120	2	1	0								0		
20565	2	5	205.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	2	4	1.0	23					400	2	1	0								1	2.0	1
20567	2	5	205.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	1	3	1.0	22					150	2	1	0								0		
20568	2	5	205.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	6	4	1.0	23					250	2	1	0								1	1.0	1
20650	2	6	206.0	2.0	1.0	13	2	0	0	0	0	0	0	0	0	0	2	0	0	4	4	1.0	21					200	2	1	1	2.0	22		80	1	3	4	0		
20650	2	6	206.0	2.0	1.0	14	2	0	0	0	0	0	0	0	0	0	1	2	0	1	4	2.0	21	1	4	1.0	24	200	2	1	0								0		
20651	2	6	206.0	2.0	1.0	13	3	0	0	0	0	0	0	0	2	2	1	0	0	16	4	1.0	22	12	4	1.0	23	1400	2	1	0								0		
20651	2	6	206.0	2.0	1.0	14	3	0	0	0	0	0	0	0	1	2	0	0	0	8	4	1.0	21	12	4	1.0	24	800	2	1	1	3.0	15	50		1	1	3	1	2.0	23
20660	2	6	206.0	2.0	1.0	13	3	0	0	0	0	0	0	0	0	1	2	0	0	8	4	1.0	23	4	4	1.0	24	400	2	0	0								0		
20662	2	6	206.0	2.0	1.0	13	3	0	0	0	0	0	0	0	0	0	2	0	0	2	4	1.0	21					100	2	0	0								0		
20663	2	6	206.0	2.0	1.0	14	3	0	0	0	0	0	0	0	0	0	0	0	0									200	2	1	0								0		
20664	2	6	206.0	2.0	1.0	14	1	0	0	0	0	0	0	0	0	0	1	0	0					2	3	0.5	24	150	2	1	0								0		
20665	2	6	206.0	2.0	1.0	13	1	0	0	0	0	0	0	0	1	2	2	0	0	3	3	1.0	24	3	3	0.5	24	180	2	1	0								1	2.0	24
20665	2	6	206.0	2.0	1.0	14	1	0	0	0	0	0	0	0	0	0	1	1	0					3	3	1.0	24	200	2	1	1	1.0	15	75		1	3	4	1	3.0	24
20666	2	6	206.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	0	1	0	0					3	3	1.0	24	75	2	1	0								0		
20667	2	6	206.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	1	4	1.0	21					150	2	0	0								0		
20668	2	6	206.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	1	3	1.0	21					350	2	0	0								1	1.0	22
20669	2	6	206.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	1	2	0	0	2	3	1.0	24	1	4	1.0	15	200	2	1	0								0		
20669	2	6	206.0	2.0	1.0	14	1	0	0	0	0	0	0	0	0	0	1	2	0	3	3	1.0	24	1	3	1.0	15	300	2	1	1	1.0	15	100		1	3	5	1	0.5	23
20752	2	7	207.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	6	4	1.0	23					250	2	1	0								1	1.0	23
20753	2	7	207.0	2.0	2.0	13	1	0	0	0	0	0	0	0	2	1	0	0	0	1	3	1.0	23	2	3	3.0	1	400	2	0	0								1	2.0	24
20760	2	7	207.0	2.0	2.0	13	1	0	0	0	0	0	0	1	1	1	1	1	0					3	3	1.0	24	0.5	1	0	0								1	1.0	23
20761	2	7	207.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	4	4	1.0	21					300	2	0	0								1	1.0	23
20762	2	7	207.0	2.0	2.0	13	2	0	0	0	0	0	0	2	1	0	0	0	0	2	3	2.0	24	2	3	0.5	24	200	2	1	0								1	1.0	24
20762	2	7	207.0	2.0	2.0	14	2	0	0	0	0	0	0	0	0	0	0	0	0									200	2	1	0								0		
20763	2	7	207.0	2.0	2.0	13	3	0	0	0	0	0	0	0	0	1	2	0	0	10	4	1.0	22	14	4	1.0	17	550	2	1	1	3.0	22		80	1	2	2	1	1.0	15
20763	2	7	207.0	2.0	2.0	14	3	0	0	0	0	0	0	0	0	2	1	0	0	9	4	1.0	22	5	4	1.0	23	300	2	1	0								0		
20764	2	7	207.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	1	0	0	0					1	4	1.0	22	100	2	0	0								1	1.0	22
20765	2	7	207.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	1	0	0					1	3	1.0	21	80	2	0	0								0		
20766	2	7	207.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	7	4	1.0	24					200	2	1	0								0		
20767	2	7	207.0	2.0	2.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	6	4	1.0	23					100	2	0	0								1	2.0	1
20767	2	7	207.0	2.0	2.0	14	2	0	0	0	0	0	0	0	0	0	1	2	0	7	4	1.0	23	3	4	1.0	24	200	2	0	0								1	3.0	1
20768	2	7	207.0	2.0	2.0	13	2	0	0	0	0	0	0	0	0	2	0	0	0	4	3	1.0	23					150	2	1	0								1	1.0	23
20768	2	7	207.0	2.0	2.0	14	2	0	0	0	0	0	0	0	0	0	2	1	0	4	3	1.0	23	3	3	1.0	23	450	2	1	0								1	1.0	22
20769	2	7	207.0	2.0	2.0	13	2	0	0	0	0	0	0	0	2	1	0	0	0	4	3	1.0	23	2	3	1.0	24	100	2	0	1	1.0	15	100		1	2	4	1	1.0	24
20850	2	8	208.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	3	4	1.0	22					200	2	1	0								1	1.0	24
20852	2	8	208.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	1	4	1.0	21					250	2	0	0								0		
20852	2	8	208.0	2.0	1.0	14	1	0	0	0	0	0	0	0	0	0	1	0	0					1	4	1.0	4	250	2	0	0								0		
20853	2	8	208.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	0	2	0	0	3	4	1.0	21					350	2	1	1	1.0	15		50	1	1	2	1	2.0	1
20860	2	8	208.0	2.0	1.0	13	1	0	0	0	0	0	0	0	2	1	0	0	0	6	3	1.0	22	3	3	1.0	23	600	2	1	1	4.0	15	100		1	3	4	1	1.0	22
20861	2	8	208.0	2.0	1.0	13	1	0	0	0	0	0	0	0	2	1	0	0	0	1	3	2.0	17	1	3	1.0	24	50	2	0	1	2.0	22	40		1	3	4	1	4.0	23
20862	2	8	208.0	2.0	1.0	14	1	0	0	0	0	0	0	0	0	2	0	0	0	10	4	1.0	21					600	2	1	1	4.0	15		400	1	3	5	0		
20863	2	8	208.0	2.0	1.0	13	3	0	0	0	0	0	0	0	0	0	2	0	0	8	4	1.0	23					240	2	0	0								0		
20865	2	8	208.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	0	2	2	0	2	4	2.0	22					150	2	1	0								0		
20865	2	8	208.0	2.0	1.0	14	1	0	0	0	0	0	0	0	0	0	0	1	0					1	4	1.0	23	150	2	1	0								0		
20866	2	8	208.0	2.0	1.0	13	2	0	0	0	0	0	0	0	0	2	0	0	0	4	3	1.0	23					210	2	1	0								1	1.0	23
20866	2	8	208.0	2.0	1.0	14	2	0	0	0	0	0	0	0	0	1	2	0	0	2	3	1.0	23	2	3	1.0	24	300	2	1	0								1	1.0	24
20868	2	8	208.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	2	0	0	0	8	4	1.0	23					400	2	1	1	1.0	16		40	1	1	2	0		
20869	2	8	208.0	2.0	1.0	13	1	0	0	0	0	0	0	0	0	0	2	2	0	4	4	1.0	15					800	2	1	1	4.0	15	150		1	3	5	0		
30150	3	1	301.0	3.0	2.0	13	4	0	0	0	0	0	0	0	0	0	0	0	0									17	2	1	0								0		
30150	3	1	301.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	0	0	0	0									30	2	1	0								0		
30151	3	1	301.0	3.0	2.0	13	4	0	0	0	0	0	0	0	0	0	0	0	0									20	2	0	0								0		
30151	3	1	301.0	3.0	2.0	14	2	0	0	0	0	0	0	0	0	0	0	0	0									200	2	0	0								0		
30152	3	1	301.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	1	0	0	0					3	3	0.5	24	75	2	1	0								1	1.0	24
30152	3	1	301.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	0	0	0	0									50	2	1	0								0		
30160	3	1	301.0	3.0	2.0	13	1	0	0	0	0	0	0	0	0	1	2	1	0	2	3	1.0	15	1	3	1.0	22	1.5	1	0	1	12.0	15	250		1	2	4	1	1.0	15
30161	3	1	301.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	0	0	0	0									700	2	0	0								0		
30162	3	1	301.0	3.0	2.0	13	1	0	0	0	0	0	0	0	0	2	2	1	0	3	3	1.0	23	2	3	1.0	23	690	2	1	1	3.0	15	250		1	2	2	1	2.0	22
30163	3	1	301.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	0	2	1	0	4	4	1.0	22	4	4	1.0	17	350	2	1	0								0		
30163	3	1	301.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	0	0	0	0									200	2	1	0								0		
30164	3	1	301.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	0	1	1	0					4	4	1.0	24	80	2	0	0								1	1.0	23
30165	3	1	301.0	3.0	2.0	13	2	0	0	0	0	0	0	0	0	0	0	0	0									300	2	1	0								0		
30165	3	1	301.0	3.0	2.0	14	2	0	0	0	0	0	0	0	0	0	0	0	0									600	2	1	0								0		
30166	3	1	301.0	3.0	2.0	13	1	0	0	0	0	0	0	0	0	0	1	2	0	4	4	1.0	17	4	4	1.0	23	225	2	1	0								0		
30166	3	1	301.0	3.0	2.0	14	1	0	0	0	0	0	0	0	0	0	0	1	0					3	4	1.0	22	225	2	1	1	1.0	23		20	1	2	2	0		
30168	3	1	301.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	1	2	1	1	2	3	1.0	23	2	3	1.0	24	3000	2	0	1	2.0	22		60	1	2	3	0		
30168	3	1	301.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	0	1	2	1	3	3	1.0	24	1	3	1.0	24	1500	2	1	1	2.0	15		200	1	2	3	0		
30169	3	1	103.0	1.0	2.0	13	3	0	0	0	0	0	0	0	1	2	0	0	0	2	3	1.0	23	1	3	1.0	24	75	2	1	0								1	1.0	24
30169	3	1	103.0	1.0	2.0	14	3	0	0	0	0	0	0	0	0	0	0	0	0									80	2	0	0								0		
30250	3	2	302.0	3.0	2.0	13	3	0	0	0	0	0	0	1	2	0	0	0	0	3	3	1.0	17	2	3	1.0	24	900	2	0	0								1	1.0	23
30250	3	2	302.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	0	0	0	0									800	2	0	0								0		
30251	3	2	302.0	3.0	2.0	13	2	0	0	0	0	0	0	0	0	0	2	1	0	2	3	1.0	23	1	3	1.0	23	185	2	1	0								1	1.0	24
30251	3	2	302.0	3.0	2.0	14	2	0	0	0	0	0	0	0	0	0	1	2	0	1	3	1.0	23	1	3	1.0	24	250	2	1	0								0		
30260	3	2	302.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	0	0	0	0									50	2	0	0								0		
30260	3	2	302.0	3.0	2.0	14	3	0	0	0	0	0	0	0	1	2	0	0	0	4	3	1.0	24	2	3	1.0	24	500	2	0	1	3.0	15	100		1	2	3	1	2.0	22
30261	3	2	302.0	3.0	2.0	13	1	0	0	0	0	0	0	0	0	0	0	2	1	1	3	1.0	23	1	4	1.0	23	400	2	0	0								1	1.0	23
30261	3	2	302.0	3.0	2.0	14	1	0	0	0	0	0	0	0	0	2	1	1	0	1	3	1.0	22	1	4	1.0	23	300	2	0	0								1	1.0	24
30262	3	2	302.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	0	2	1	0	9	4	1.0	23	13	4	1.0	24	250	2	1	0								0		
30262	3	2	302.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	0	2	1	0	8	4	1.0	23	17	4	3.0	25	380	2	1	0								1	1.0	25
30263	3	2	302.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	0	1	2	0	12	4	1.0	22	13	4	1.0	24	280	2	1	1	1.0	15	170		1	1	2	1	1.0	23
30263	3	2	302.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	1	2	1	0	10	4	1.0	22	12	4	1.0	23	450	2	1	0								1	1.0	24
30264	3	2	302.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	2	2	1	0	5	4	1.0	16	12	4	1.0	24	500	2	1	0								0		
30264	3	2	302.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	0	2	0	0	12	4	1.0	23					200	2	1	0								0		
30265	3	2	302.0	3.0	2.0	14	3	0	0	0	0	0	0	0	0	1	2	0	0	2	3	1.0	15	1	3	1.0	22	400	2	0	1	6.0	15	120		1	2	3	1	1.0	22
30266	3	2	302.0	3.0	2.0	13	1	0	0	0	0	0	0	0	0	2	1	0	0	4	3	1.0	24	2	3	1.0	24	70	2	0	0								1	2.0	24
30266	3	2	302.0	3.0	2.0	14	1	0	0	0	0	0	0	0	0	1	2	0	0	2	3	0.5	24	1	3	1.0	24	50	2	0	0								0		
30267	3	2	302.0	3.0	2.0	13	2	0	0	0	0	0	0	0	0	0	0	2	0	4	4	1.0	24					250	2	0	0								0		
30267	3	2	302.0	3.0	2.0	14	2	0	0	0	0	0	0	0	0	0	0	2	0	6	4	1.0	21					350	2	1	1	1.0	15		100	1	1	3	1	1.0	24
30268	3	2	302.0	3.0	2.0	13	2	0	0	0	0	0	0	0	0	0	0	2	0	3	3	1.0	23					210	2	1	0								1	1.0	24
30268	3	2	302.0	3.0	2.0	14	2	0	0	0	0	0	0	0	0	0	0	2	1	2	3	1.0	24	1	3	1.0	24	260	2	1	0								1	2.0	24
30269	3	2	302.0	3.0	2.0	13	3	0	0	0	0	0	0	0	0	0	0	2	0	4	4	1.0	23					300	2	1	0								1	1.0	24
30269	3	2	302.0	3.0	2.0	14	3	0	0	0	0	0	0	0	1	2	2	1	0	2	3	1.0	23	3	3	0.5	24	200	2	1	0								1	2.0	24
30350	3	3	303.0	3.0	1.0	13	3	0	0	0	0	0	0	0	0	1	2	0	0	5	4	1.0	23	8	4	1.0	24	300	2	1	0								1	1.0	23
30350	3	3	303.0	3.0	1.0	14	3	0	0	0	0	0	0	0	0	1	2	0	0	6	4	1.0	23	9	4	1.0	24	300	2	1	0								0		
30351	3	3	303.0	3.0	1.0	13	2	0	0	0	0	0	0	0	0	2	1	0	0	1	2	1.5	23	1	2	1.0	23	400	2	0	1	8.0	22	30		1	2	4	1	2.0	22
30351	3	3	303.0	3.0	1.0	14	3	0	0	0	0	0	0	0	0	1	2	0	0	3	3	1.0	23	2	3	1.0	23	250	2	0	1	3.0	22	30		1	2	4	1	1.0	22
30352	3	3	303.0	3.0	1.0	14	3	0	0	0	0	0	0	0	0	0	0	1	0					1	3	1.0	24	50	2	0	0								1	1.0	23
30354	3	3	303.0	3.0	1.0	13	1	0	0	0	0	0	0	0	0	2	1	0	0	1	3	1.0	23	1	4	1.0	24	400	2	0	0								0		
30360	3	3	303.0	3.0	1.0	13	3	0	0	0	0	0	0	0	0	0	0	0	0									300	2	1	0								0		
30361	3	3	303.0	3.0	1.0	13	2	0	0	0	0	0	0	0	0	0	0	2	0	5	4	1.0	22					500	2	0	1	1.0	22		75	1	3	4	1	1.0	23
30361	3	3	303.0	3.0	1.0	14	2	0	0	0	0	0	0	0	0	0	0	2	0	4	4	1.0	21					800	2	1	1	1.0	15		100	1	3	4	1	1.0	23
30362	3	3	303.0	3.0	1.0	13	3	0	0	0	0	0	0	0	0	0	2	1	0	8	4	1.0	16	11	4	1.0	24	350	2	0	1	1.0	22	30		1	1	3	0		
30362	3	3	303.0	3.0	1.0	14	3	0	0	0	0	0	0	0	0	0	1	2	0	4	4	1.0	23	10	4	1.0	24	250	2	0	1	1.0	22	30		1	1	3	0		
30363	3	3	303.0	3.0	1.0	13	3	0	0	0	0	0	0	0	1	2	2	0	0	11	4	1.0	23	15	4	1.0	24	450	2	1	0								0		
30363	3	3	303.0	3.0	1.0	14	3	0	0	0	0	0	0	0	0	1	2	1	0	8	4	1.0	22	12	4	1.0	24	450	2	1	1	2.0	15	150		1	2	3	1	1.0	17
30364	3	3	303.0	3.0	1.0	13	3	0	0	0	0	0	0	0	0	1	2	0	0	4	4	1.0	22	8	4	1.0	23	450	2	1	1	3.0	22	150		1	1	3	0		
