district	village	villno	strno	group	hhid	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	n21	n22	n23	n24	n25	n26	n27	n28	n29	n30	n31	n32	n33	n34	n35	n36	n37	n38
1	10	110.0	1.0	1.0	11051	1	2	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	2	0	1	0	6	0	2	0	0	1	0	0	0	6.0	6.5	1	1	1	1	2	1
1	10	110.0	1.0	1.0	11052	0	1	0	1	0	0	0	5	0	0	0	1	1	0	0	2	0	1	0	0	0	5	2	1	0	0	1	0	0	0	3.5	5.5	1	2	1	1	2	1
1	10	110.0	1.0	1.0	11053	1	2	0	0	0	0	0	3	0	0	0	1	0	0	0	3	0	1	0	1	0	6	1	3	0	0	1	0	0	0	7.0	7.0	1	2	2	1	2	1
1	10	110.0	1.0	1.0	11054	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	4	0	1	0	0	0	12	1	0	0	0	1	0	0	0	5.0	5.5	1	2	1	1	2	1
1	10	110.0	1.0	1.0	11060	1	2	0	0	0	0	0	8	6	0	0	0	1	0	0	2	0	1	0	0	0	3	1	1	0	0	1	1	0	0	4.0	5.0	1	2	1	1	1	0
1	10	110.0	1.0	1.0	11061	1	0	0	1	0	1	0	8	0	1	0	1	1	0	0	3	0	3	0	0	0	5	1	1	0	0	1	0	0	0	4.0	5.0	1	1	1	1	2	0
1	10	110.0	1.0	1.0	11062	1	1	0	0	0	0	0	2	1	0	0	1	1	0	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
1	10	110.0	1.0	1.0	11063	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	4	1	1	0	0	1	0	0	0	3.5	4.5	1	1	1	1	3	0
1	10	110.0	1.0	1.0	11064	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
1	10	110.0	1.0	1.0	11065	1	0	0	0	0	0	1	3	0	0	0	1	1	0	0	1	0	2	0	1	0	5	1	1	0	1	1	0	0	0	5.5	6.0	1	3	2	1	2	1
1	10	110.0	1.0	1.0	11066	0	1	0	0	0	0	0	3	0	0	0	1	1	0	0	3	0	1	0	0	0	4	0	0	0	0	0	0	0	0	4.0	5.0	1	2	4	1	2	0
1	10	110.0	1.0	1.0	11067	0	1	0	1	0	0	0	2	0	0	0	1	1	0	0	2	0	1	0	0	0	3	1	0	0	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
1	10	110.0	1.0	1.0	11068	1	3	0	0	0	0	0	3	0	0	0	0	1	0	0	4	0	1	0	1	0	2	1	1	0	0	0	0	0	0	4.0	5.0	1	2	4	1	2	0
1	10	110.0	1.0	1.0	11069	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	3.0	3.5	1	3	1	1	1	0
1	10	110.0	1.0	1.0	11070	1	2	0	1	0	0	0	5	0	0	0	1	2	0	0	5	0	2	0	1	0	4	1	1	0	0	1	0	0	0	4.0	6.0	1	2	1	1	2	1
1	10	110.0	1.0	1.0	11071	0	1	0	1	0	0	1	3	1	0	0	0	1	0	0	4	0	1	0	0	0	3	1	1	0	0	1	0	0	0	5.0	6.0	1	2	4	1	2	0
1	10	110.0	1.0	1.0	11072	1	1	0	0	0	0	0	3	0	0	0	1	0	0	0	3	1	1	0	1	0	5	1	1	0	0	1	0	0	0	3.0	4.5	1	3	4	1	3	1
1	11	111.0	1.0	1.0	11150	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	3	1	1	0	0	1	0	0	0	5.0	5.5	1	2	4	1	1	0
1	11	111.0	1.0	1.0	11151	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0	0	0	6	0	0	0	0	1	1	0	0	5.0	4.0	1	2	1	1	2	0
1	11	111.0	1.0	1.0	11152	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	3	0	1	0	0	0	1	0	0	0	4.5	5.0	1	3	4	1	2	1
1	11	111.0	1.0	1.0	11153	1	2	0	1	0	1	4	0	4	1	0	1	1	0	0	5	0	1	0	0	0	3	1	1	0	0	0	0	0	0	5.0	8.5	3	3	5	2	3	1
1	11	111.0	1.0	1.0	11154	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	2	1	0	0	0	0	3	1	1	0	0	1	0	0	0	3.5	3.0	1	3	1	1	2	0
1	11	111.0	1.0	1.0	11160	1	1	0	0	0	1	0	4	2	0	1	2	0	0	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	5.0	6.5	1	3	5	1	2	1
1	11	111.0	1.0	1.0	11161	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	3	1	1	0	0	0	3	1	1	0	0	1	0	0	0	4.0	4.5	1	2	1	1	2	1
1	11	111.0	1.0	1.0	11162	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	4	0	1	0	0	1	0	0	0	6.0	4.0	1	2	1	1	2	1
1	11	111.0	1.0	1.0	11163	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	2	0	0	0	0	0	3	0	1	0	0	1	0	0	0	5.5	6.0	1	2	4	1	2	1
1	11	111.0	1.0	1.0	11164	1	1	0	1	0	1	1	3	6	0	0	2	1	0	0	3	0	1	0	0	0	4	0	1	1	0	2	0	0	0	4.0	4.5	1	2	5	1	2	0
1	11	111.0	1.0	1.0	11165	1	1	0	0	0	0	1	6	0	0	0	2	0	0	0	2	0	3	0	0	0	6	1	1	0	0	1	0	0	0	7.0	7.5	3	3	5	1	2	0
1	11	111.0	1.0	1.0	11166	1	1	0	0	0	0	0	4	2	0	0	2	0	0	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	6.0	6.5	1	2	4	1	1	1
1	11	111.0	1.0	1.0	11167	0	1	0	0	1	0	0	3	0	0	0	2	1	0	0	1	0	1	0	0	0	3	1	1	0	0	1	0	0	0	5.0	9.0	1	2	4	1	2	1
1	11	111.0	1.0	1.0	11168	1	2	0	1	1	1	1	3	4	3	0	2	0	0	0	4	0	2	0	0	0	5	1	1	0	0	0	0	0	0	7.0	7.5	3	3	4	2	3	1
1	11	111.0	1.0	1.0	11169	1	2	0	0	0	1	1	6	0	1	0	1	0	1	1	1	0	2	0	0	0	3	1	1	0	0	1	0	0	0	7.0	7.5	3	4	5	2	3	1
1	12	112.0	1.0	2.0	11250	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
1	12	112.0	1.0	2.0	11251	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1	1	0	0	0	0	0	0	4.0	6.0	1	2	1	1	1	0
1	12	112.0	1.0	2.0	11252	1	1	0	1	0	1	0	4	0	0	0	1	1	0	0	3	0	1	0	0	0	10	2	2	0	0	0	0	0	0	5.0	6.0	1	3	4	1	2	1
1	12	112.0	1.0	2.0	11260	3	3	0	1	1	2	0	5	4	0	0	2	4	0	0	3	0	1	0	0	0	5	1	1	0	0	0	0	0	0	4.0	7.0	3	3	2	2	3	1
1	12	112.0	1.0	2.0	11261	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	4.0	5.0	1	2	1	1	1	0
1	12	112.0	1.0	2.0	11262	1	2	0	0	1	0	0	2	0	0	0	1	1	0	0	3	0	1	0	1	0	3	3	1	0	0	1	0	0	0	2.5	3.5	1	2	1	1	2	1
1	12	112.0	1.0	2.0	11263	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	3	0	1	0	0	1	0	0	0	0	3.0	4.0	1	1	1	1	2	0
1	12	112.0	1.0	2.0	11264	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	3	0	1	0	0	1	0	0	0	4.0	5.0	1	2	1	1	1	0
1	12	112.0	1.0	2.0	11265	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.0	6.0	1	2	1	1	1	0
1	12	112.0	1.0	2.0	11266	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	4.0	4.5	1	3	1	1	1	1
1	12	112.0	1.0	2.0	11267	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	3	1	1	0	0	0	0	0	0	5.0	6.0	1	3	1	1	2	0
1	12	112.0	1.0	2.0	11268	1	2	0	1	1	0	1	1	3	0	0	1	0	0	0	3	0	1	0	1	0	4	1	1	0	0	0	0	0	0	5.5	6.0	3	3	5	1	2	1
1	12	112.0	1.0	2.0	11269	1	2	0	0	0	0	0	4	0	0	0	1	0	0	0	2	0	1	0	0	0	4	0	2	0	0	1	0	0	0	4.0	5.0	1	3	4	1	2	1
1	13	113.0	1.0	3.0	11350	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	1	0	0	0	0	0	0	3.5	5.0	1	2	1	1	1	0
1	13	113.0	1.0	3.0	11351	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	3	1	0	0	0	0	0	0	0	5.0	10.0	1	2	4	1	3	0
1	13	113.0	1.0	3.0	11352	1	1	0	0	0	0	0	2	3	0	0	1	0	0	0	2	0	1	0	1	0	5	1	1	0	0	1	0	0	0	4.0	6.0	3	3	5	1	3	1
1	14	114.0	1.0	2.0	11450	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	3.0	5.0	1	1	1	1	2	0
1	14	114.0	1.0	2.0	11451	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3.0	4.0	1	5	1	1	1	0
1	14	114.0	1.0	2.0	11452	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	3	1	0	0	0	1	0	0	0	3.0	4.0	1	2	1	1	2	0
1	14	114.0	1.0	2.0	11460	3	2	0	2	1	0	1	4	0	0	0	2	5	0	1	5	2	3	0	1	0	8	2	2	0	0	3	0	0	0	6.5	5.0	3	3	5	2	2	0
1	14	114.0	1.0	2.0	11461	1	1	0	0	1	0	0	3	0	0	0	1	2	0	0	3	1	1	0	0	0	5	1	1	0	0	1	0	0	0	4.0	8.0	1	2	1	1	1	0
1	14	114.0	1.0	2.0	11462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	4.0	5.0	1	2	2	1	1	0
1	14	114.0	1.0	2.0	11463	0	1	0	1	0	0	0	2	0	0	0	1	1	0	0	3	0	0	0	1	0	3	1	0	0	0	1	0	0	0	3.0	4.0	1	2	1	1	1	0
1	14	114.0	1.0	2.0	11464	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	3.0	1	1	1	1	2	0
1	14	114.0	1.0	2.0	11465	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	2	1	1	0	2	0	3	0	0	0	0	1	0	0	0	3.0	4.0	1	2	1	1	1	0
1	14	114.0	1.0	2.0	11466	1	1	0	0	0	0	0	2	0	0	0	1	1	0	0	2	0	1	0	0	0	3	1	1	0	0	1	0	0	0	4.0	6.0	1	2	1	1	1	0
1	14	114.0	1.0	2.0	11467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	4	1	1	0	0	0	0	0	0	4.0	3.0	1	2	1	1	1	0
1	14	114.0	1.0	2.0	11468	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
1	14	114.0	1.0	2.0	11469	2	1	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	1	0	1	0	2	1	1	0	0	1	0	0	0	5.0	5.0	1	2	1	1	1	0
1	14	114.0	1.0	2.0	11470	1	2	0	1	0	0	1	0	2	0	0	2	1	0	0	3	1	1	0	1	0	3	1	0	0	0	1	0	0	0	4.0	5.0	3	4	5	1	3	1
1	15	115.0	1.0	1.0	11550	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	4	2	2	0	0	1	0	0	0	5.0	6.0	1	2	2	1	2	0
1	15	115.0	1.0	1.0	11551	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	1	0	4	1	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	1
1	15	115.0	1.0	1.0	11552	2	1	0	1	0	0	0	2	3	0	0	1	2	0	0	3	1	1	0	1	0	3	1	1	0	0	2	0	0	0	5.0	4.0	1	3	4	1	2	0
1	15	115.0	1.0	1.0	11553	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	3	1	1	0	0	0	3	1	1	0	0	1	0	0	0	3.5	6.0	1	5	1	1	3	0
1	15	115.0	1.0	1.0	11560	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	2	0	1	0	0	1	0	0	0	4.0	4.0	1	2	1	1	1	0
1	15	115.0	1.0	1.0	11561	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	0
1	15	115.0	1.0	1.0	11562	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	1	1	0	0	1	0	0	0	4.0	5.0	1	2	1	1	1	0
1	15	115.0	1.0	1.0	11563	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
1	15	115.0	1.0	1.0	11564	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	6	1	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	1	0
1	15	115.0	1.0	1.0	11565	1	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	1	0	3	1	1	0	0	0	0	0	0	5.0	4.0	1	2	1	1	2	0
1	15	115.0	1.0	1.0	11566	2	3	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	1	0	1	0	3	1	1	0	0	2	0	0	0	5.0	6.0	1	2	1	1	2	0
1	15	115.0	1.0	1.0	11567	1	2	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	1	0	1	0	2	1	0	0	0	1	0	0	0	5.0	6.0	1	3	2	1	2	0
1	15	115.0	1.0	1.0	11568	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	3	1	1	0	0	1	0	0	0	4.0	5.0	1	2	1	1	1	0
1	15	115.0	1.0	1.0	11569	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	4	1	1	0	0	0	0	0	0	3.0	2.0	1	9	1	1	1	0
1	16	116.0	1.0	1.0	11650	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	4	1	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
1	16	116.0	1.0	1.0	11652	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	1	0	0	0	1	0	0	0	4.0	5.0	1	3	4	1	1	0
1	16	116.0	1.0	1.0	11653	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	2	0	1	0	2	0	1	0	0	1	0	0	0	3.0	3.5	1	3	1	1	2	0
1	16	116.0	1.0	1.0	11660	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	4	1	1	0	0	0	0	0	0	6.0	4.0	1	2	1	1	1	0
1	16	116.0	1.0	1.0	11661	0	2	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	2	0	1	0	4	1	0	0	0	0	0	0	0	4.0	5.0	1	3	1	1	1	0
1	16	116.0	1.0	1.0	11662	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	2	0	3	2	0	0	0	1	0	0	0	4.0	6.0	1	3	1	1	1	0
1	16	116.0	1.0	1.0	11663	0	1	0	0	0	0	5	0	0	0	0	1	1	0	0	2	0	1	0	0	0	4	1	1	0	0	0	0	0	0	4.0	4.0	1	3	4	1	3	1
1	16	116.0	1.0	1.0	11664	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	2	1	1	0	1	0	3	2	1	0	0	0	0	0	0	3.5	6.0	1	3	5	1	2	0
1	16	116.0	1.0	1.0	11665	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
1	16	116.0	1.0	1.0	11666	1	2	0	0	1	0	1	6	3	0	0	1	3	0	1	1	0	1	0	1	0	7	2	1	0	0	1	0	0	0	4.0	5.0	3	3	5	1	2	0
1	16	116.0	1.0	1.0	11667	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	1	0	0	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
1	16	116.0	1.0	1.0	11668	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	1	0	3	0	1	0	0	0	0	0	0	2.5	4.5	1	2	1	1	1	0
1	16	116.0	1.0	1.0	11669	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.0	6.0	1	2	2	1	2	0
1	17	117.0	1.0	2.0	11750	1	1	0	1	0	1	3	2	1	0	0	2	2	0	1	4	0	1	0	0	0	3	1	1	0	0	1	0	0	0	5.5	6.5	3	4	4	1	3	1
1	17	117.0	1.0	2.0	11751	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	5.0	5.5	1	2	1	1	2	0
1	17	117.0	1.0	2.0	11752	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	4	1	1	0	0	1	0	0	0	4.0	4.0	1	3	4	1	3	0
1	17	117.0	1.0	2.0	11753	1	1	0	0	0	0	0	4	2	0	0	1	0	0	0	2	0	1	0	0	0	4	1	1	0	0	0	0	0	0	4.0	5.0	1	2	4	1	1	0
1	17	117.0	1.0	2.0	11760	1	2	0	0	1	1	1	4	4	0	1	3	0	0	0	3	0	1	0	1	0	4	1	1	0	0	1	1	0	0	6.0	7.5	1	3	4	1	2	1
1	17	117.0	1.0	2.0	11761	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	1	0	4	0	1	0	0	1	0	0	0	3.5	4.0	1	2	4	1	2	1
1	17	117.0	1.0	2.0	11762	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	6.0	4.0	1	3	2	1	2	0
1	17	117.0	1.0	2.0	11763	1	1	0	0	0	0	0	3	3	0	0	1	1	0	0	1	0	1	0	0	0	3	1	1	0	0	0	0	0	0	4.0	5.0	3	3	4	2	3	1
1	17	117.0	1.0	2.0	11764	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	3	1	0	0	0	0	0	0	0	3.0	3.5	1	2	1	1	1	1
1	17	117.0	1.0	2.0	11766	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3.5	4.0	1	2	4	1	2	0
1	17	117.0	1.0	2.0	11767	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	1	0	1	0	4	1	1	0	0	1	0	0	0	4.5	3.0	1	2	1	1	1	1
1	17	117.0	1.0	2.0	11768	1	1	0	0	0	1	0	3	0	0	0	2	2	0	0	2	0	1	0	1	0	4	4	1	0	0	1	0	0	0	5.0	4.0	1	3	1	1	2	0
1	17	117.0	1.0	2.0	11769	1	1	0	1	0	0	0	3	0	0	0	1	1	0	0	3	0	1	0	0	0	3	1	1	0	0	1	0	0	0	4.0	4.5	1	4	1	1	2	0
1	18	118.0	1.0	1.0	11851	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	2.0	3.0	1	5	1	1	1	0
1	18	118.0	1.0	1.0	11852	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	1	0	0	1	0	0	0	2.5	3.5	1	2	1	1	3	0
1	18	118.0	1.0	1.0	11853	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
1	18	118.0	1.0	1.0	11860	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	1	0	2	2	1	0	0	1	0	0	0	5.0	4.0	1	2	1	1	2	0
1	18	118.0	1.0	1.0	11861	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	3	1	0	0	1	0	4	1	1	0	0	1	0	0	0	5.0	4.0	1	2	1	1	2	0
1	18	118.0	1.0	1.0	11862	4	1	0	0	3	1	1	1	1	0	0	1	1	0	0	3	0	1	0	1	0	2	1	1	0	0	1	0	0	0	4.0	3.5	1	2	1	1	2	0
1	18	118.0	1.0	1.0	11863	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
1	18	118.0	1.0	1.0	11864	1	2	0	0	0	0	1	2	3	0	0	0	1	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	4.0	2.5	2	1	1	1	2	1
1	18	118.0	1.0	1.0	11865	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	2	0	0	0	0	1	0	0	0	4.5	6.0	1	2	4	1	2	1
1	18	118.0	1.0	1.0	11866	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2.5	3.5	1	3	1	1	1	0
1	18	118.0	1.0	1.0	11867	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	1	0	0	1	0	0	0	4.0	4.0	1	2	4	1	2	0
1	18	118.0	1.0	1.0	11868	1	1	0	0	0	1	0	4	2	0	1	2	0	0	0	3	0	1	0	0	0	4	1	1	0	0	0	0	0	0	4.5	6.0	1	3	4	1	1	1
1	18	118.0	1.0	1.0	11869	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	3	0	1	0	0	1	0	0	0	3.0	4.5	1	2	1	1	1	0
1	18	118.0	1.0	1.0	11870	1	1	0	0	0	0	0	1	0	0	0	2	2	0	0	2	0	0	0	0	0	4	0	1	0	0	1	0	0	0	4.0	6.0	1	2	4	1	2	1
1	18	118.0	1.0	1.0	11871	3	2	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	1	0	0	0	2	1	1	0	0	0	0	0	0	4.0	5.0	1	2	4	1	2	1
1	18	118.0	1.0	1.0	11872	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	2	1	1	0	0	0	0	0	0	0	3.5	4.0	1	2	4	1	2	1
2	1	201.0	2.0	3.0	20150	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	2	1	1	0	0	1	1	0	0	2.0	2.0	1	2	1	1	2	0
2	1	201.0	2.0	3.0	20151	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	2	3	1	2	0
2	1	201.0	2.0	3.0	20153	0	2	0	0	0	0	0	1	0	0	0	0	2	0	1	3	0	1	0	1	0	2	1	2	0	0	1	0	0	0	3.0	2.5	1	3	5	1	2	0
2	2	202.0	2.0	3.0	20250	0	2	0	0	0	0	2	1	4	0	0	1	0	0	0	2	1	1	0	1	0	8	1	1	1	0	1	0	0	0	7.0	8.0	3	3	4	1	2	1
2	2	202.0	2.0	3.0	20251	1	1	0	1	0	1	0	1	0	0	1	0	2	1	0	4	0	2	0	2	0	10	4	1	0	0	2	0	0	0	4.0	3.5	1	3	5	1	2	1
2	3	203.0	2.0	2.0	20350	1	2	0	1	0	0	0	3	0	0	0	1	0	0	0	3	0	2	0	1	0	4	1	2	0	2	1	0	0	0	3.0	5.0	1	3	1	1	2	1
2	3	203.0	2.0	2.0	20351	1	2	0	0	0	0	0	3	0	0	0	1	0	0	0	3	0	2	0	1	0	4	2	2	0	0	1	0	0	0	5.0	5.0	1	3	1	1	2	0
2	3	203.0	2.0	2.0	20352	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	3	0	0	0	2	0	1	0	0	0	0	0	0	4.0	5.0	1	3	1	1	1	1
2	3	203.0	2.0	2.0	20360	0	0	0	1	1	1	1	4	4	0	0	1	0	1	0	4	1	4	0	1	0	6	1	3	0	0	1	0	0	0	5.0	6.0	3	3	4	2	2	1
2	3	203.0	2.0	2.0	20361	1	0	0	1	0	0	0	3	0	0	0	1	1	0	0	1	0	1	0	1	0	4	0	1	0	0	0	0	0	0	2.5	4.0	1	3	1	1	2	1
2	3	203.0	2.0	2.0	20362	1	1	1	1	0	0	3	0	0	0	0	0	0	0	0	2	0	2	0	2	0	5	2	1	0	0	0	0	0	0	6.0	5.0	1	2	1	1	2	1
2	3	203.0	2.0	2.0	20363	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	1	0	0	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	1
2	3	203.0	2.0	2.0	20364	0	1	1	1	1	0	0	5	0	0	0	1	0	0	0	1	0	2	0	1	0	3	1	1	0	0	0	0	0	0	4.0	4.0	1	3	1	1	2	1
2	3	203.0	2.0	2.0	20365	0	1	0	0	0	1	0	5	0	0	0	0	0	0	0	3	0	1	0	1	0	4	1	1	0	0	1	0	0	0	5.0	4.0	1	2	1	1	2	0
2	3	203.0	2.0	2.0	20366	2	1	0	0	0	0	0	4	3	1	0	1	1	0	1	2	0	1	0	2	0	6	2	2	0	0	3	0	0	0	2.5	3.0	1	2	1	1	2	0
2	3	203.0	2.0	2.0	20367	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	1	0	1	0	2	1	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	1
2	3	203.0	2.0	2.0	20368	1	1	0	0	0	0	0	4	0	0	0	3	1	0	0	2	0	0	0	1	0	5	1	2	0	0	1	0	0	0	4.0	5.0	1	3	5	1	2	1
2	3	203.0	2.0	2.0	20369	1	1	0	0	0	0	0	4	1	0	0	0	1	0	0	2	0	0	0	1	0	6	2	1	1	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
2	4	204.0	2.0	2.0	20450	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	3	0	1	0	4	1	1	0	0	1	0	0	0	5.0	4.0	1	3	1	1	2	0
2	4	204.0	2.0	2.0	20451	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	2	0	1	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
2	4	204.0	2.0	2.0	20452	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	2	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
2	4	204.0	2.0	2.0	20460	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	4	0	1	0	4	1	1	0	0	1	0	0	0	8.0	7.0	1	2	1	1	2	1
